V1,V2
0.30166696826927364,0.8545186845585704
0.8071859423071146,0.9371062088757753
0.6615717462264001,0.9535255208611488
0.6746305779088289,0.09165476053021848
0.4354764726012945,0.496324714506045
0.421766972867772,0.4831039810087532
0.7566913985647261,0.8359518754296005
0.6740536298602819,0.7242610934190452
0.8409728270489722,0.9977935967035592
0.3593237968161702,0.8666605406906456
0.626721445703879,0.9945734632201493
0.18947018147446215,0.27859385940246284
0.6504015065729618,0.9737207845319062
0.858150445157662,0.9848388622049242
0.7328946688212454,0.6786759223323315
0.24105769349262118,0.06591342622414231
0.9544054314028472,0.7205730967689306
0.7731685803737491,0.11477475822903216
0.4288205290213227,0.3444012925028801
0.9847398642450571,0.3105974639765918
0.32025849376805127,0.008055496262386441
0.3469980617519468,0.7965639531612396
0.5764519395306706,0.35794551810249686
0.040717397816479206,0.4261567983776331
