x,y
0.8430036053649599,0.35622334573201975
0.9590090311551556,0.8735908428055115
1.2832861339426147,3.3913833105782207
0.118323631909943,-0.9131270145436567
-0.7064313080692706,-0.27365026308664026
1.1236804198835573,2.2312886270754486
1.056910730493077,2.9090156967993908
1.7375467080399831,5.567909747169463
1.38122795684535,2.6797850739780538
-0.09141262885355905,-1.033555376587403
1.7426951587711512,6.637188260190426
-0.69351723154840506,-0.5093970331022348
-0.25942681840526727,-0.9550631959395584
0.39018225336455803,-1.7460687261012358
1.5863966572111468,5.320908416060414
1.0656156645473152,5.040135653995338
0.23867863097020048,-0.8711968354396376
1.7246079403736523,5.4345539713152
1.425503083484862,4.753415869144089
2.0953184913304663,9.270590247181763
1.3182155442290298,4.474109621194661
0.5243757235793127,-1.6549637051824513
3.2857790490706873,25.18168782663972
1.0241641255457232,2.6075864894678342
1.463476274310545,5.116396344863163
1.872350071649313,8.37096338808046
0.15925272429497883,-1.0974594167308993
1.7260520544985618,6.066970974240306
-0.3404851053386426,-0.8893619418835558
1.1632884381641562,2.5357864222157787
0.25334097578068404,-0.8620541742417809
-1.412516066185268,2.298457342502184
1.5834332076947362,5.112486308722829
3.752856006060883,32.17929667328918
2.0628140897878344,10.451793705499309
1.6813280471250738,7.181799813594822
1.1016149413418146,2.5651988194508775
0.8886353203878499,1.3476584418701747
-0.8990871078416247,1.292951363341849
1.2839627876000872,3.2530233941158917
2.9492858768208725,19.300962524349515
0.8799930040391319,0.57179330457289
2.76594705880874,17.195125189119874
2.2220908016163206,11.385915546801158
0.9675303284496102,2.463322543172619
2.065387295186387,7.461593429076537
1.1920275731557852,3.9672209257247513
0.177562799259947,-0.18035730684135887
-0.016157186993192907,-1.9929463914845167
0.4449469561333115,-0.5110777842853774
2.0448477189626644,8.014792772127148
1.2392720254231175,0.5378963413504252
-0.1790571645607988,-2.3269598329077956
-0.4824391769544094,-2.454847401176566
1.6377529815548328,5.993203820493107
1.7076852407286336,5.361547854773145
1.2182438433459932,3.303945977556088
-0.11353146345785992,-0.251027000987354
-0.1505442658299172,-1.3136444919758783
3.512507418538957,29.855199229188013
1.2939067538078077,5.369485665248584
1.0878452897708324,2.7592261535337697
0.4511021428835629,-0.729897943858224
0.666420722787451,-0.9562100653917869
1.0478149632020324,3.0798475230825835
1.9103876334913363,7.278189862384061
0.7627752808340328,0.7651676842451837
0.2767101076619545,1.000718870509281
0.7484752762290596,-0.46565000589612704
0.2810532567164735,-2.2798085155456222
1.176933110212638,2.7021802407346067
1.977595508606743,10.176565517898101
0.4639365893847487,-0.26671970950039425
0.4500024452323217,0.14809817514200196
0.8684100868957398,1.1519636172336043
0.16975064775946558,-1.422090596602696
2.018197425007993,9.017306882625748
2.007823826680548,9.674914055438222
2.2743885988832035,12.675507457231202
0.2398650562017013,-0.35070540771882924
-0.02134198111781682,-1.5415247440558777
2.886424375158601,17.723036741702654
1.4291566510946911,5.377926387519309
1.261639318340144,2.7581341751925135
2.631410612509114,14.84425990628289
0.9315451621397092,2.867485242181445
1.6918035038896282,7.782402665221603
0.16784001972968143,0.05059217215922773
1.4081869240893559,4.364777497367304
1.1002495232501681,4.742018535634376
0.2564943210199401,-1.7101215475127678
-0.3682849655689653,-0.1901595036714555
1.5990246079644912,4.146035125584262
1.604822545645209,4.920787275214607
0.8774319066780143,1.3209507446682713
-0.003035946254333899,-3.183255559916123
1.2294857135874566,1.3219409839306688
1.4721514323798655,4.784640981725294
1.6902974832573616,4.909006787398803
1.450793731965141,5.4526902178124015
3.5,5
