V1,V2
0.47132650204002857,0.5739588052965701
0.24709040555171669,0.119008683366701
0.5250087818130851,0.35345705901272595
0.15387908043339849,0.6716439155861735
0.7889138350728899,0.19806813588365912
0.7531879644375294,0.8709132862277329
0.20101622329093516,0.8590892627835274
0.9048561248928308,0.7957291870843619
0.2514914502389729,0.3617552141658962
0.8188181060831994,0.2095454246737063
0.6263707126490772,0.15648299921303988
0.8297137769404799,0.21679387614130974
0.7171757882460952,0.9959182485472411
0.1268337219953537,0.6893031145446002
0.08213101630099118,0.2937914473004639
0.35041080461815,0.42241234332323074
0.29783973190933466,0.11865486693568528
0.5783099215477705,0.5947607972193509
0.39006434194743633,0.8807244861964136
0.23023786745034158,0.8221340703312308
0.052879289258271456,0.8368929161224514
0.1345783700235188,0.533498206641525
0.1931501820217818,0.12953606504015625
0.6222186631057411,0.364480436546728
0.850607497850433,0.15965210716240108
0.466771847801283,0.969782208558172
0.16305752377957106,0.5309329140000045
0.9607911445200443,0.5268902983516455
0.9718013922683895,0.39007018390111625
0.015467256074771285,0.9111229474656284
0.746840235311538,0.10380417783744633
0.20687052980065346,0.06808801461011171
0.6028881650418043,0.9894967684522271
0.08623822662048042,0.24014100898057222
0.4605211280286312,0.9174859875347465
0.07048340979963541,0.7504658200778067
0.6012877093162388,0.2778036557137966
0.3945724193472415,0.38978417171165347
0.06760357460007071,0.8165205856785178
0.2198230833746493,0.9164704605937004
0.7546512882690877,0.5753280415665358
0.1985559279564768,0.08936495264060795
0.4328675421420485,0.7156650233082473
0.883618094259873,0.8140391479246318
0.34558142512105405,0.11598301050253212
0.42987670423462987,0.2709982006344944
0.6436560533475131,0.1587524339556694
0.8938660086132586,0.1866084081120789
