V1,V2,V3,V4,V5,V6,V7
0.8681339940521866,0.366111301118508,0.8741768826730549,0.9668076450470835,0.1312326374463737,0.4733558378648013,0.7525166023988277
0.6963866674341261,0.3929805050138384,0.7025784021243453,0.19921760982833803,0.40964432898908854,0.5552149137947708,0.5391469520982355
0.8815197106450796,0.7821475570090115,0.09765333845280111,0.22335452865809202,0.6879152986221015,0.4204005559440702,0.6759844208136201
0.7451907200738788,0.6752226485405117,0.8523093380499631,0.19801732222549617,0.9882355008739978,0.9252225649543107,0.38544568163342774
0.3106989720836282,0.4189650162588805,0.4649298507720232,0.006648886948823929,0.07419438497163355,0.9202383942902088,0.6877790216822177
0.7754020702559501,0.9532358988653868,0.8170360529329628,0.09295104607008398,0.2600682065822184,0.7231106639374048,0.4621536685153842
0.20738860708661377,0.70084546552971,0.754790369886905,0.7421802894677967,0.48470469028688967,0.882320026634261,0.3650860928464681
0.2695008071605116,0.3271723664365709,0.25880141113884747,0.08048011874780059,0.9100085163954645,0.5715457601472735,0.5374535953160375
0.6999000529758632,0.19825320318341255,0.5951515787746757,0.3983759165275842,0.11426400230266154,0.08660161658190191,0.4558896319940686
0.8586258175782859,0.5590879213996232,0.52244339347817,0.47116337600164115,0.010753497714176774,0.39234399795532227,0.5829065861180425
0.6289344530086964,0.49811753537505865,0.2584662532899529,0.709918204927817,0.6663516615517437,0.722787261242047,0.7715744378510863
0.8257280108518898,0.5163973837625235,0.06290973210707307,0.6570564322173595,0.616558451205492,0.951666226843372,0.06492508156225085
0.5611551471520215,0.40567862219177186,0.5817956388927996,0.37267805030569434,0.2808888731524348,0.8374504048842937,0.4539431899320334
0.7664888622239232,0.3085120744071901,0.7334542816970497,0.5099577370565385,0.5273802625015378,0.4798054334241897,0.47487514722160995
0.9491764414124191,0.9021057253703475,0.1311704304534942,0.10435520019382238,0.21359791117720306,0.47851729625836015,0.44155714148655534
0.1513797843363136,0.09898032178170979,0.09991554985754192,0.6208505237009376,0.47780817234888673,0.9293681632261723,0.5822156195063144
0.8609752235934138,0.2094932021573186,0.34690292621962726,0.17060385481454432,0.4463072889484465,0.9463573694229126,0.24211413273587823
0.5976261454634368,0.7712114700116217,0.5014344670344144,0.4129707827232778,0.2891540373675525,0.5726066862698644,0.6134682784322649
0.42164254072122276,0.1180677383672446,0.2242087023332715,0.8245519746560603,0.3617740967310965,0.013898501172661781,0.03129102033562958
0.7720119995065033,0.4978461042046547,0.9646744411438704,0.7527607444208115,0.5739145309198648,0.8739007753320038,0.010749144246801734
0.011884411331266165,0.9320403824094683,0.6741625159047544,0.16062203934416175,0.7741921104025096,0.12328550289385021,0.45596656296402216
0.4425910951104015,0.6445107078179717,0.007686682045459747,0.6382931927219033,0.249010227387771,0.7389882295392454,0.9550061139743775
0.6397855193354189,0.44287821324542165,0.9868662452790886,0.7449072804301977,0.9879881339147687,0.9685078833717853,0.9920109568629414
0.8865643397439271,0.5917287808842957,0.20279642404057086,0.2229851852171123,0.5360845951363444,0.5753161741886288,0.584881438408047
