V1,V2
0.3521218372043222,0.9041699632070959
0.9589502615854144,0.7102583881933242
0.3703913486097008,0.9335208085831255
0.9316430618055165,0.06746983621269464
0.6457431761082262,0.04206767398864031
0.706039001699537,0.7330692645628005
0.5034277464728802,0.04555811430327594
0.6322362944483757,0.05848330003209412
0.8872762422543019,0.2795525083784014
0.4076468988787383,0.43782011163420975
0.08840966084972024,0.9339780514128506
0.007429454009979963,0.9489752319641411
0.011295263422653079,0.6160830701701343
0.5535564818419516,0.039381578797474504
0.7819671295583248,0.17307440540753305
0.20734331151470542,0.20400280528701842
0.9963233300950378,0.8944838331080973
0.2618019203655422,0.8334526522085071
0.6843838421627879,0.9817844876088202
0.7913532857783139,0.06575388251803815
0.7055902378633618,0.6142094254028052
0.6266426907386631,0.5096365243662149
0.03629233734682202,0.8559442504774779
0.49536321870982647,0.2579254249576479
0.5792845604009926,0.1093020704574883
0.860957452794537,0.8017671005800366
0.9036363891791552,0.2765776345040649
0.3419153855647892,0.5411322133149952
0.09971749153919518,0.6364581906236708
0.15499697043560445,0.11060616024769843
0.06661106483079493,0.9136293437331915
0.49431806430220604,0.945755414897576
0.42661677533760667,0.7011363853234798
0.7476643354166299,0.002944796346127987
0.07524961116723716,0.750634549651295
0.9145378267858177,0.5331531129777431
0.5325618667993695,0.4322079182602465
0.23365248343907297,0.2549340792465955
0.40668603824451566,0.8431867125909775
0.8188698459416628,0.8856169199571013
0.8309415341354907,0.6903644930571318
0.7971892990171909,0.6073806039057672
0.9988879750017077,0.3223820764105767
0.8511207778938115,0.26614090078510344
0.5846228781156242,0.3679834471549839
0.5237442418001592,0.5608098397497088
0.8037886612582952,0.4046403616666794
