V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.6481695554684848,0.5912327566184103,0.8418526488821954,0.113442353438586,0.11920656450092793,0.7827035456430167,0.9070469811558723,0.7202602762263268,0.6842049139086157,0.44686428317800164
0.688173028640449,0.028132079169154167,0.7095264391973615,0.10531975282356143,0.5008524749428034,0.7416794425807893,0.7894185711629689,0.7020873883739114,0.6708305538631976,0.5930730276741087
0.18127805716358125,0.564049213193357,0.014876826200634241,0.5341047835536301,0.9794371873140335,0.010850136633962393,0.04154903953894973,0.17736131651327014,0.11757653532549739,0.4525033365935087
0.11760083143599331,0.41832907916978,0.7381830778904259,0.9609083395916969,0.9438037159852684,0.16948041133582592,0.9183205456938595,0.9516729866154492,0.5305592641234398,0.1985480033326894
0.1955563467927277,0.03890073788352311,0.4714695271104574,0.49048911849968135,0.09788354858756065,0.7795316372066736,0.41166207985952497,0.7261752944905311,0.5146504701115191,0.3120981070678681
0.3454290779773146,0.5904684094712138,0.12061962182633579,0.6800293668638915,0.373784261289984,0.732183052925393,0.4171320532914251,0.5245690932497382,0.8909918225836009,0.4136464688926935
0.5562952712643892,0.9611537498421967,0.3232432503718883,0.26682825945317745,0.8145820132922381,0.28088812669739127,0.06823320523835719,0.39872079994529486,0.25548825203441083,0.8587521244771779
0.4010824812576175,0.8929062345996499,0.9925341249909252,0.7510946835391223,0.44393301336094737,0.7066563540138304,0.31361833517439663,0.29454263974912465,0.7579597942531109,0.370569464052096
0.4417930457275361,0.5294423922896385,0.16562989098019898,0.3263517189770937,0.7947641503997147,0.9124782322905958,0.18906174367293715,0.010522759053856134,0.9217124041169882,0.39496107771992683
0.5261957610491663,0.3508263258263469,0.2594242221675813,0.7112587920855731,0.2676268923096359,0.3069750757422298,0.67010066425427794,0.2238979919347912,0.537020979449153,0.8708459343761206
0.6728020743466914,0.9858078632969409,0.2123172553256154,0.9443559390492737,0.4515441991388798,0.5346916704438627,0.6368681071326137,0.0567432411480695,0.45968921948224306,0.40100626554340124
0.3987773119006306,0.3082620974164456,0.16598445340059698,0.8010370198171586,0.3479537758976221,0.5694464682601392,0.4860068659763783,0.476953683886677,0.7654944558162242,0.09287879546172917
0.09172904351726174,0.86094955005683,0.8539492960553616,0.8729194679763168,0.9116206627804786,0.5411697784438729,0.3349177341442555,0.6902230924461037,0.11495790840126574,0.5608086842112243
0.12983842007815838,0.7109849054832011,0.024391394341364503,0.5365403171163052,0.04793481598608196,0.6756736531388015,0.13239034451544285,0.7438057377003133,0.9934260856825858,0.8616002425551414
