V1,V2
0.8297468670643866,0.2732390135060996
0.37328711012378335,0.2104151132516563
0.6679671204183251,0.06668100017122924
0.2781294716987759,0.8166123346891254
0.5439945431426167,0.8172808417584747
0.9107844778336585,0.9317542500793934
0.8122732667252421,0.6902332117315382
0.7890944858081639,0.7815462127327919
0.35718785412609577,0.011730486759915948
0.9849403668195009,0.08298638835549355
0.22919444600120187,0.5475955072324723
0.8118669840041548,0.035722011933103204
0.6913442427758127,0.8672871822491288
0.039609970757737756,0.34264157293364406
0.012339898385107517,0.5614511629100889
0.1557928309775889,0.20955678401514888
0.7045026032719761,0.47021364397369325
0.4558167166542262,0.39778956584632397
0.8413583915680647,0.4230499155819416
0.7365557502489537,0.16772746806964278
0.09998623165301979,0.8545681885443628
0.47712474991567433,0.14052232028916478
0.03615195327438414,0.9639347014017403
0.012048429809510708,0.010840231087058783
0.9376708841882646,0.9172799028456211
0.026952143758535385,0.7444563619792461
0.20254620537161827,0.20694318320602179
0.8082564640790224,0.1464551833923906
0.7804980052169412,0.2724525914527476
0.6914953154046088,0.7829974277410656
0.7050175750628114,0.3327315354254097
0.9944021385163069,0.6435753633268178
0.8490470722317696,0.1769801531918347
0.7164038212504238,0.9147898452356458
0.9464326547458768,0.33715835143812
0.7337739693466574,0.7759248830843717
0.5153682755772024,0.8114457954652607
0.40724616148509085,0.7501143796835095
0.3525378454942256,0.6502634228672832
0.4757737710606307,0.24482930917292833
0.6169062859844416,0.6217126913834363
0.39734284090809524,0.16278790892101824
0.1590509880334139,0.13217317825183272
0.6979949232190847,0.8030452143866569
0.4957541315816343,0.2991055732127279
0.585824460722506,0.4375030295923352
0.36924664792604744,0.8100269576534629
