V1,V2,V3,V4,V5,V6,V7
0.47670795931480825,0.2018926632590592,0.7594415612984449,0.9668568258639425,0.7937988014891744,0.3582608192227781,0.15494768717326224
0.8672068670857698,0.49804003699682653,6.541756447404623e-4,0.5131120833102614,0.6502571541350335,0.3033992778509855,0.5406332677230239
0.8305844336282462,0.9418523483909667,0.865454247687012,0.1721674904692918,0.6771980158519,0.1525380329694599,0.7133755041286349
0.6551449680700898,0.8319580992683768,0.3872655415907502,0.4400959126651287,0.1863082756754011,0.8606026079505682,0.8343204024713486
0.7035111044533551,0.19177987426519394,0.2508803077507764,0.9789541510399431,0.24790193908847868,0.02580501278862357,0.681237138574943
0.5479406400118023,0.3698634549509734,0.2443357880692929,0.5708652315661311,0.7099612634629011,0.6101151208858937,0.055266869720071554
0.43722958979196846,0.7053844367619604,0.09116494422778487,0.6635744450613856,0.9786997518967837,0.14749494288116693,0.3920440278016031
0.792205854319036,0.21102086128666997,0.3637363601010293,0.036791815189644694,0.11734564928337932,0.7408277648501098,0.14452767954207957
0.4709975344594568,0.11968030640855432,0.5684458208270371,0.2237799211870879,0.9110871485900134,0.8722681105136871,0.33266493841074407
0.5358869188930839,0.4329996374435723,0.7295383361633867,0.0035620590206235647,0.010038584703579545,0.3748991652391851,0.4692120556719601
0.6650950105395168,0.28736326983198524,0.06259672879241407,0.8028165432624519,0.2412416343577206,0.543368369108066,0.13603025651536882
0.28016067459248006,0.3669332158751786,0.08617826667614281,0.13208323647268116,0.027052632998675108,0.6689128410071135,0.38517843559384346
0.8222235208377242,0.4141625137999654,0.48798439907841384,0.5272223702631891,0.7478705055546016,0.3380842839833349,0.3754354831762612
0.874661035835743,0.6179568094667047,0.5457593963947147,0.5061311086174101,0.042289214907214046,0.9399634457658976,0.6523491311818361
0.19987209769897163,0.3915051659569144,0.6951604855712503,0.984630401013419,0.26438149181194603,0.8540188681799918,0.5761436396278441
0.4396985804196447,0.552340108435601,0.245234330650419,0.6487107153516263,0.17680455092340708,0.6381743208039552,0.289034848799929
0.7247590781189501,0.9763680559117347,0.44649042189121246,0.4278271095827222,0.25350251072086394,0.09739303262904286,0.03502252185717225
0.20621437742374837,0.817344251088798,0.3700638748705387,0.5874864172656089,0.16404659138061106,0.07907769992016256,0.567224181490019
0.37108981027267873,0.44903498888015747,0.44156054267659783,0.8672966612502933,0.9866164324339479,0.43194468528963625,0.591528455959633
0.3942696647718549,0.03885836526751518,0.17775734676979482,0.23607178614474833,0.040469348430633545,0.04127082624472678,0.33612497127614915
0.22054830146953464,0.8619162840768695,0.28462552884593606,0.9667498499620706,0.6636049053631723,0.3587030675262213,0.01762746716849506
0.4484405480325222,0.022735139122232795,0.828455304261297,0.682286053430289,0.7081476540770382,0.012664990965276957,0.6333351840730757
0.34312901506200433,0.04667079076170921,0.579872484318912,0.39943222142755985,0.3446082230657339,0.40389104117639363,0.34256987390108407
0.2368619041517377,0.6271737371571362,0.25498934579081833,0.6491328543052077,0.4976160847581923,0.1417452108580619,0.5937138858716935
0.07050363742746413,0.6348161399364471,0.8774479413405061,0.1951931754592806,0.8096693917177618,0.6263859877362847,0.2487655554432422
0.8573780704755336,0.7286696201190352,0.8586319671012461,0.9422362083569169,0.8480401961132884,0.6650560235138983,0.9753836351446807
0.0972716270480305,0.7467003262136132,0.26329809962771833,0.7340200925245881,0.5440102051943541,0.8750843552406877,0.39690506109036505
0.5347888895776123,0.3286467492580414,0.8967138775624335,0.033144847489893436,0.37018648302182555,0.01889374665915966,0.024202085100114346
0.7391639605630189,0.13929969095624983,0.1828986203763634,0.2527231590356678,0.6829466014169157,0.14818649063818157,0.2883066227659583
0.42534641502425075,0.7288300739601254,0.3785494004841894,0.303308367729187,0.08393394714221358,0.9435505417641252,0.851888204459101
0.0018666812684386969,0.0869027953594923,0.869786090683192,0.33174852351658046,0.4192791315726936,0.7515223685186356,0.4573399240616709
0.8747732725460082,0.3724743032362312,0.23720227763988078,0.48420230858027935,0.05267076729796827,0.7991643748246133,0.14119069185107946
0.8830897484440356,0.41300890734419227,0.10928015410900116,0.6686218089889735,0.034444284392520785,0.2592886360362172,0.32606798713095486
0.7810059883631766,0.9091654373332858,0.18951464421115816,0.859574421076104,0.792598168598488,0.9361964336130768,0.8518970157019794
0.7596842269413173,0.21664757910184562,0.9904069944750518,0.6089913551695645,0.7778959283605218,0.06954884133301675,0.6038492054212838
0.47657710732892156,0.44198891147971153,0.02891055797226727,0.022797814570367336,0.4343350166454911,0.35202009649947286,0.34705269639380276
0.3182148637715727,0.7440067401621491,0.9633250115439296,0.845578022999689,0.45085565047338605,0.6735515117179602,0.6868663437198848
0.8516067708842456,0.5659463992342353,0.1355381531175226,0.8535177183803171,0.6664396454580128,0.11191344750113785,0.9244910310953856
0.025390118127688766,0.3012526815291494,0.8421298819594085,0.06925732549279928,0.6076668163295835,0.14861202309839427,0.535627877805382
0.5862151302862912,0.9304897580295801,0.705013592261821,0.9240907430648804,0.7012493549846113,0.5229375783819705,0.7583062404301018
0.34971681237220764,0.8514013420790434,0.1689162803813815,0.67009674571454525,0.9678642256185412,0.6018463547807187,0.10588331753388047
0.30699145793914795,0.39123694808222353,0.33530156314373016,0.24856485682539642,0.8470427403226495,0.5465273661538959,0.9835078993346542
0.3050849521532655,0.3471718824002892,0.603384087793529,0.7815720811486244,0.18564231600612402,0.5835364544764161,0.47016590437851846
0.35930158384144306,0.9434118319768459,0.9493893675971776,0.15088023943826556,0.3058957369066775,0.4122930224984884,0.02849556226283312
0.29977798694744706,0.4396788636222482,0.9433734205085784,0.09843458770774305,0.8756259083747864,0.7140616772230715,0.42015517223626375
