V1,V2
0.7140111620537937,0.8620210618246347
8.61126696690917e-4,0.4372767019085586
0.5050835816655308,0.869983519660309
0.5197571143507957,0.9350563990883529
0.06174375722184777,0.19302307185716927
0.9539585195016116,0.2794035712722689
0.18108537304215133,0.32490270398557186
0.8825777110178024,0.4438566970638931
0.9308647040743381,0.8676660726778209
0.06578017747960985,0.5015540102031082
0.9440374237019569,0.8161616043653339
0.35642924159765244,0.3436033318284899
0.36043734196573496,0.4338250136934221
0.616259329719469,0.4033264971803874
0.1827627585735172,0.1660133427940309
0.8019985253922641,0.045019110664725304
0.38704650523141026,0.019655836280435324
0.233466676203534,0.03220514836721122
0.40317642013542354,0.0646697508636862
0.9210062664933503,0.5521752052009106
0.7116325674578547,0.47037911461666226
0.7804007628001273,0.6734733134508133
0.67047869972884655,0.17545886104926467
0.18707539793103933,0.5379156179260463
0.3264119769446552,0.22013506572693586
0.2618520043324679,0.8140012212097645
0.5691420256625861,0.6342710112221539
0.6032415099907666,0.785230869660154
0.8157764310017228,0.23964675213210285
0.9806659133173525,0.28762454725801945
0.7304460038430989,0.4982531205751002
0.8457408354151994,0.7295627761632204
0.14990852237679064,0.04436483420431614
0.48750861873850226,1.4654360711574554e-5
0.4751380388624966,0.45076960301958025
0.8100746034178883,0.5900491233915091
0.20036666304804385,0.042205524165183306
0.1517763677984476,0.9645359830465168
0.25656526209786534,0.05647915555164218
0.42506741755641997,0.9958572997711599
0.8012588080018759,0.6065177186392248
0.9471422934439033,0.46350287203677
0.20149996620602906,0.379162608878687
0.4271172813605517,0.5628397134132683
0.21231602155603468,0.8948678288143128
0.7443415133748204,0.38794996379874647
0.04361199983395636,0.17726196628063917
0.7025910806842148,0.7031057088170201
0.6064349801745266,0.5046379077248275
0.06834923755377531,0.7794143292121589
0.6914213765412569,0.4436218594200909
0.16143547603860497,0.38411886407993734
0.23748409934341908,0.5703303881455213
0.31934667751193047,0.21197518659755588
0.5741506302729249,0.6920090697240084
0.0738944869954139,0.36178431450389326
