V1,V2,V3,V4,V5,V6
0.5151421194896102,0.405075219925493,0.440233847592026,0.7855737034697086,0.9030108961742371,0.27333152457140386
0.6772693016100675,0.946758131030947,0.025381339015439153,0.6079691471531987,0.4794353323522955,0.8299838292878121
0.8950992436148226,0.9039847610983998,0.7341607713606209,0.8107301185373217,0.7961185933090746,0.7410330404527485
0.05652073840610683,0.13828666019253433,0.3609040221199393,0.3684281485620886,0.8170981951989233,0.833686015335843
0.8557446585036814,0.946784264408052,0.4601617350708693,0.255294046131894,0.13580623804591596,0.08903749962337315
0.2286560784559697,0.153614817885682,0.3027444542385638,0.0029623787850141525,0.7335860684979707,0.8487203749828041
0.7988895948510617,0.5377733975183219,0.49372343346476555,0.23361472273245454,0.017079720040783286,0.8235848043113947
0.5338317176792771,0.031491427682340145,0.18245602352544665,0.3629185725003481,0.011494650738313794,0.7696976535953581
0.6845786774065346,0.6531480641569942,0.34021685691550374,0.061830663587898016,0.864145539700985,0.9160012353677303
0.5300862963777035,0.3070358589757234,0.6459573046304286,0.01522938278503716,0.1785760335624218,0.11929907207377255
0.44306070217862725,0.06421747244894505,0.42969387606717646,0.15280636586248875,0.01387797761708498,0.8630747341085225
0.4861621172167361,0.03774543618783355,0.432023155502975,0.5551264209207147,0.3141455592121929,0.2893273707013577
0.39786698133684695,0.1668234986718744,0.8034195308573544,0.9376808914821595,0.275370986899361,0.5187806042376906
0.5864985072985291,0.8393081123940647,0.47373576927930117,0.7123771896585822,0.6781520748045295,0.47592684463597834
0.07314629154279828,0.4727911481168121,0.18095165165141225,0.254616349702701,0.2719226290937513,0.20589375402778387
0.6356633070390671,0.11060057650320232,0.4653203207999468,0.04375010496005416,0.6288350203540176,0.7456189615186304
0.38271992234513164,0.7439536591991782,0.13591757346875966,0.35459009069018066,0.40921420557424426,0.8892313041724265
0.48758280044421554,0.47601726627908647,0.8488101491238922,0.6662411775905639,0.25321386894211173,0.9221160695888102
0.49804716533981264,0.19656753540039062,0.45869458583183587,0.32960167503915727,0.6194271242711693,0.19985644798725843
0.09250252298079431,0.6508557803463191,0.032055584946647286,0.5377707071602345,0.3682732025627047,0.9543877001851797
0.7186249692458659,0.10807739407755435,0.3044189854990691,0.041355879278853536,0.9208959031384438,0.07699322630651295
0.8468615591991693,0.44609887921251357,0.3780367209110409,0.22550720255821943,0.18391327490098774,0.22084181453101337
0.9702402646653354,0.8570861760526896,0.5318295091856271,0.3920158150140196,0.5855328971520066,0.26240699156187475
0.8612840881105512,0.3111844037193805,0.040321381064131856,0.5027159154415131,0.6522911540232599,0.9442259359639138
0.3323379848152399,0.48035241453908384,0.696490167407319,0.5491334977559745,0.6627500804606825,0.24502019328065217
0.08280564076267183,0.3746103821322322,0.8836913264822215,0.5333290249109268,0.1613671388477087,0.47141395951621234
0.24375937739387155,0.8858550598379225,0.7803760170936584,0.17437481158412993,0.7885455721989274,0.9310557537246495
0.7960502461064607,0.9842151293996722,0.7599987860303372,0.55062092281878,0.91132199508138,0.6251674343366176
0.9666952213738114,0.6850242086220533,0.8976190353278071,0.4006808423437178,0.46846810448914766,0.524108961224556
0.41392730455845594,0.729116189526394,0.29886195878498256,0.06756253493949771,0.42236808920279145,0.595403372310102
0.6833161457907408,0.033994752215221524,0.061644359258934855,0.6462924571242183,0.055671815760433674,0.9066467634402215
0.5245827648323029,0.28416595119051635,0.01615521521307528,0.5107349955942482,0.20448386599309742,0.12201772793196142
0.8739814467262477,0.7815648014657199,0.827664002077654,0.437238538172096,0.24567646672949195,0.6933298953808844
0.7017439366318285,0.7170289850328118,0.5740445668343455,0.754462746437639,0.22970206243917346,0.8095232802443206
0.291310794884339,0.1205202890560031,0.19664538744837046,0.10003201011568308,0.6738550374284387,0.5292094394098967
0.47014010907150805,0.33239056379534304,0.28039461746811867,0.3544482628349215,0.12974128895439208,0.049830598989501595
0.7977359681390226,0.6585131685715169,0.7722540677059442,0.8530688073951751,0.35093984799459577,0.5704243751242757
0.7142718406394124,0.03529268619604409,0.010836562141776085,0.706685317447409,0.9217067821882665,0.812039389507845
0.0731384705286473,0.868221307406202,0.5433995763305575,0.9030923908576369,0.5914328538347036,0.3626334003638476
0.7932473295368254,0.4364752280525863,0.3022276218980551,0.5122671164572239,0.3977548878174275,0.9488355931825936
0.030522641725838184,0.8142743669450283,0.06767419166862965,0.7881344142369926,0.17045781086198986,0.977867767913267
0.3737975833937526,0.48217983986251056,0.7900499871466309,0.19649726967327297,0.5147702342364937,0.244835136923939
0.1571235042065382,0.9431067421101034,0.23984931339509785,0.511951059801504,0.2131407216656953,0.987104119034484
0.0725238083396107,0.2574590756557882,0.33199631120078266,0.43177580437622964,0.9775902915280312,0.3619048548862338
0.6222176218871027,0.5614956787321717,0.9646144290454686,0.8576623557601124,0.5231614054646343,0.6559233982115984
0.6845521919894964,0.060220324201509356,0.0255983870010823,0.8358774222433567,0.9138563734013587,0.5016552747692913
