V1,V2,V3,V4,V5,V6,V7
0.8443019925616682,0.8443889517802745,0.22418657946400344,0.8023509294725955,0.011776762781664729,0.014293120941147208,0.030654868111014366
0.8133138993289322,0.7574796206317842,0.11616211640648544,0.006277384934946895,0.43756258743815124,0.1988477110862732,0.9048944343812764
0.6925879332702607,0.09394259098917246,0.5715204568114132,0.9602149534039199,0.4691775101236999,0.17354982811957598,0.28489884175360203
0.3556686616502702,0.3383220445830375,0.4653416888322681,0.9345692803617567,0.5805548969656229,0.9515100717544556,0.7709642371628433
0.7886591707356274,0.6863367764744908,0.8340187172871083,0.010367017472162843,0.595800552982837,0.8877037414349616,0.5067169873509556
0.32638710644096136,0.2695187192875892,0.1250726217404008,0.28948683268390596,0.77821209654212,0.7062142794020474,0.9722066717222333
0.45122646051459014,0.14553326624445617,0.608113787136972,0.4199206333141774,0.12578592891804874,0.5118462897371501,0.921673139790073
0.0135673803742975,0.08392028813250363,0.1265007082838565,0.16083517274819314,0.32178689492866397,0.641389932250604,0.8949233961757272
0.40656859055161476,0.46806191629730165,0.5598952702712268,0.12407153774984181,0.5200579739175737,0.02253541606478393,0.723998031578958
0.29078130377456546,0.5015338594093919,0.11568952072411776,0.649709714576602,0.3727855384349823,0.4110995582304895,0.029740279773250222
0.6345352651551366,0.5091217579320073,0.41329972352832556,0.7107048612087965,0.053682658821344376,0.04113376187160611,0.42075353348627687
0.37809742521494627,0.29026040784083307,0.3633471180219203,0.7150656667072326,0.6934843386989087,0.926657933043316,0.009717350592836738
0.16859661135822535,0.5395683534443378,0.7006469517946243,0.8203110443428159,0.2796053485944867,0.8545759352855384,0.891347395023331
0.23003472085110843,0.40962412720546126,0.5682505599688739,0.3034461564384401,0.06346797104924917,0.43769778846763074,0.23611964588053524
0.025231295032426715,0.945349880028516,0.28720081876963377,0.3125572009012103,0.7205575176049024,0.303393161855638,0.4614523653872311
0.47898107836954296,0.27171584824100137,0.9599150898866355,0.7711661024950445,0.877830340526998,0.474010375328362,0.47367529943585396
0.5499550625681877,0.85825883038342,0.0522617066744715,0.687097720336169,0.33276101876981556,0.4830469849985093,0.6970827940385789
0.9229437187314034,0.19858094491064548,0.02717251842841506,0.03544708830304444,0.3099085169378668,0.027390494477003813,0.9563335119746625
0.2552564286161214,0.4129651708062738,0.8075272105634212,0.6475540443789214,0.398863913025707,0.01456129364669323,0.6551031614653766
0.8582989450078458,0.11665472947061062,0.6746302100364119,0.9502423021476716,0.4809742255602032,0.5249868447426707,0.7582985966000706
0.2759004016406834,0.3116572068538517,0.42335492582060397,0.12803449644707143,0.8316921719815582,0.43462446122430265,0.8429136669728905
0.30625600763596594,0.731343595078215,0.20740069751627743,0.195549146970734,0.5256143542937934,0.5996224679984152,0.918462346540764
0.2734248833730817,0.48139959177933633,0.247796761803329,0.8259207482915372,0.4032847508788109,0.522590670036152,0.49222287745215
0.6859160712920129,0.7554650709498674,0.16884234850294888,0.514249955303967,0.08679484971798956,0.4996107993647456,0.34782759635709226
