V1,V2,V3,V4,V5,V6
0.8106595266144723,0.6028264802880585,0.3778122600633651,0.3725985351484269,0.19198490143753588,0.27341118990443647
0.6535710028838366,0.5820991394575685,0.03560962690971792,0.7606460894457996,0.4904343490488827,0.43611709913238883
0.28420791449025273,0.6057147223036736,0.783784044906497,0.237766100326553,0.17599338851869106,0.7033334267325699
0.023382891668006778,0.9304948435164988,0.7556555897463113,0.7028293428011239,0.727257392834872,0.18024181155487895
0.5011322647333145,0.8086507166735828,0.7348749910015613,0.36262195417657495,0.079127176431939,0.49319122335873544
0.2997217169031501,0.5228947659488767,0.8377051558345556,0.5948365244548768,0.7570890991482884,0.1728198945056647
0.20279768598265946,0.31154145090840757,0.4902890401426703,0.03331837453879416,0.7379336666781455,0.8572492941748351
0.06920043611899018,0.4404912628233433,0.6380909308791161,0.1294002861250192,0.8722576175350696,0.43771821865811944
0.8521999567747116,0.32201182725839317,0.6140543734654784,0.25128279416821897,0.2525377187412232,0.15155483200214803
0.8899655400309712,0.723332033958286,0.5056787834037095,0.3519860547967255,0.4850718881934881,0.2115666449535638
0.9731091898865998,0.15948226861655712,0.7785389758646488,0.23056520405225456,0.2759156096726656,0.42141199042089283
0.43490756256505847,0.9453382899519056,0.5892342529259622,0.888370503904298,0.8534755317959934,0.8543962854892015
0.869481464382261,0.031408743001520634,0.10893256985582411,0.6533641978166997,0.4584053889848292,0.23573190649040043
0.9538363523315638,0.5255033078137785,0.1336541601922363,0.9715666023548692,0.3192866602912545,0.08697212068364024
0.9007585705257952,0.8798923301510513,0.2775592457037419,0.6712518325075507,0.6681573484092951,0.7605011174455285
0.4872972550801933,0.03646941646002233,0.3178505904506892,0.4586412503849715,0.4122462884988636,0.03241909551434219
0.582502510631457,0.8171803075820208,0.44079555524513125,0.16467745252884924,0.5200872581917793,0.15382543881423771
0.7789460457861423,0.5678875800222158,0.0362313287332654,0.8753255573101342,0.7374273627065122,0.08205107599496841
