V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.35260204412043095,0.34666800894774497,0.21844987967051566,0.36029492458328605,0.4934025062248111,0.2805484121199697,0.1617816719226539,0.14441898535005748,0.8848169727716595,0.5452109968755394
0.8718599849380553,0.5573484257329255,0.8628132829908282,0.4736399962566793,0.9972049491479993,0.2459689723327756,0.7953088462818414,0.4420522896107286,0.04046138352714479,0.9799775469582528
0.6719672014005482,0.9422777970321476,0.2361172316595912,0.4426446338184178,0.36921936529688537,0.6656254508998245,0.9207823923788965,0.8404237169306725,0.061503501841798425,0.793907537823543
0.07279471610672772,0.8119325314182788,0.5573358358815312,0.12345198611728847,0.8656946732662618,0.5617072165478021,0.1955507204402238,0.3589370509143919,0.3324103488121182,0.8826749594882131
0.5634334022179246,0.6747705093584955,0.863592672161758,0.4191219424828887,0.3828221701551229,0.7100223591551185,0.211006908910349,0.6367513523437083,0.47300827014259994,0.20738098584115505
0.9282350551802665,0.08581975684501231,0.23589333822019398,0.5855315609369427,0.6322716984432191,0.32213637605309486,0.3321200169157237,0.9613300783094019,0.2200356563553214,0.21636236365884542
0.12382859271019697,0.5298130053561181,0.32077579596079886,0.16518408595584333,0.2634017909877002,0.9786892763804644,0.8136017955839634,0.00975420861504972,0.18668791512027383,0.04858073848299682
0.4293784985784441,0.13649819302372634,0.5646273621823639,0.311559445457533,0.17048673564568162,0.8505144917871803,0.34052130696363747,0.9192188761662692,0.6605362875852734,0.013050952227786183
0.8600365915335715,0.9934399356134236,0.03318105195648968,0.3604260047432035,0.7049129283986986,0.17699492652900517,0.9665172584354877,0.07757340394891798,0.3104263881687075,0.7037525507621467
0.6513517436105758,0.8216687093954533,0.8170140164438635,0.7593242235016078,0.24795277044177055,0.4019792901817709,0.6655460146721452,0.44305177917703986,0.7939014141447842,0.1074120148550719
0.4943136088550091,0.46922410605475307,0.3947855259757489,0.5371538049075752,0.6195575792808086,0.9962107972241938,0.17137824650853872,0.3075841311365366,0.7401881294790655,0.3678272368852049
