V1,V2
0.8241509143263102,0.520901461597532
0.5111851128749549,0.022488067392259836
0.16319245449267328,0.41621963609941304
0.31992455618456006,0.31712444173172116
0.646061223000288,0.46404458838514984
0.8381560873240232,0.3932619940023869
0.21134617109782994,0.017622903687879443
0.3244015995878726,0.7604091898538172
0.5038442891091108,0.3445649689529091
0.3696412823628634,0.5028072490822524
0.26368508324958384,0.5055353832431138
0.11620019027031958,0.8830010313540697
0.8367962865158916,0.9022790249437094
0.5397858289070427,0.4814260022249073
0.9673828952945769,0.3733892925083637
0.6032451107166708,0.7710936188232154
0.23760737921111286,0.5199615873862058
0.19102959870360792,0.4804832262452692
0.7853194049093872,0.35736558260396123
0.002538349712267518,0.6433741052169353
0.7368116897996515,0.37692411825992167
0.27908426080830395,0.2143349931575358
0.6428948580287397,0.9901756963226944
0.03061354998499155,0.6443365174345672
0.8351186150684953,0.6709625031799078
0.030983240343630314,0.4805307958740741
0.8423992909956723,0.890866675414145
0.10444355523213744,0.09339596820063889
0.701867756433785,0.8007494618650526
0.012748060515150428,0.437839049147442
0.3284079621080309,0.793626268627122
0.5749032807070762,0.4776807581074536
0.15584652754478157,0.6614117708522826
0.43103689095005393,0.8595544102136046
0.31468064174987376,0.8657779158093035
0.1259822784923017,0.5191705729812384
0.6361805044580251,0.8140400319825858
0.32816650881431997,0.14221934298984706
0.230648344848305,0.7355623315088451
0.24265081901103258,0.21928929607383907
0.5702918514143676,0.33953194064088166
0.5331766947638243,0.03640032187104225
0.8494260509032756,0.6169785875827074
0.7494127822574228,0.7186792949214578
0.28892044234089553,0.5495466100983322
0.8986181169748306,0.9384595116134733
0.7852163901552558,0.07085873675532639
0.24664698028936982,0.37622228544205427
8.536877576261759e-4,0.44391573988832533
0.7803807819727808,0.034547274466603994
0.6674536769278347,0.3212134875357151
0.0664941887371242,0.09384797746315598
0.9988779050763696,0.9579145056195557
0.26131925801746547,0.22897084709256887
0.6204522722400725,0.4920184195507318
0.4471810117829591,0.1872594621963799
0.8967639969196171,0.470479296753183
0.3060854768846184,0.4178869887255132
0.9673050995916128,0.4990102876909077
0.8306272099725902,0.43644162942655385
0.3431037690024823,0.5124697010032833
0.5756612389814109,0.7574443649500608
0.2643627864308655,0.36728149210102856
0.49086484499275684,0.6654261415824294
0.3736937027424574,0.25461033056490123
0.5469057369045913,0.9971290382090956
0.7936914227902889,0.9216877850703895
0.47130577033385634,0.11221242044121027
0.6852121786214411,0.3234540210105479
0.025312252575531602,0.4442128911614418
