V1,V2
0.69404500676319,0.8267729186918586
0.058291386580094695,0.5254441346041858
0.4513656336348504,0.6512076368089765
0.4662435702048242,0.6283984135370702
0.9320371956564486,0.20258676074445248
0.007493091514334083,0.3019944061525166
0.3659447266254574,0.5616514936555177
0.8685068301856518,0.9317941442131996
0.8843340375460684,0.7213459443300962
0.4052564150188118,0.6752922397572547
0.8048793037887663,0.2854099136311561
0.8908170063514262,0.48590854136273265
0.6384845031425357,0.24146897601895034
0.42644640849903226,0.34688850841484964
