V1,V2,V3,V4,V5,V6,V7
0.9749339441768825,0.39479671139270067,0.9300556750968099,0.39425486186519265,0.13923138729296625,0.7794543947093189,0.2510289032943547
0.5335344318300486,0.4797364806290716,0.32665439741685987,0.12728894082829356,0.27978627546690404,0.9462774356361479,0.31365448888391256
0.30582956899888813,0.5793345905840397,0.34025174332782626,0.7924521863460541,0.575605999212712,0.9243661114014685,0.1351221369113773
0.9541579075157642,0.8279473648872226,0.5571698623243719,0.4196518356911838,0.1403095475398004,0.8132845954969525,0.6257590935565531
0.25569369457662106,0.8261023487430066,0.31634713779203594,0.5676173989195377,0.6392756609711796,0.74420385947451,0.3865254248958081
0.8312063049525023,0.44164963555522263,0.13732620002701879,0.40071620675735176,0.7829667043406516,0.9913031165488064,0.3104482728522271
0.20560032618232071,0.9543538517318666,0.8764101048000157,0.23836409859359264,0.7850957163609564,0.7651363692712039,0.21743640233762562
0.13929425459355116,0.5877412678673863,0.15718100755475461,0.1528443181887269,0.20658138440921903,0.4260580255649984,0.44440917018800974
0.31613585120067,0.42329136142507195,0.11123814154416323,0.7165818128269166,0.5363622214645147,0.10928410524502397,0.9497603091876954
0.2428607924375683,0.47250939975492656,0.9974916432984173,0.40525819011963904,0.37234515557065606,0.38573883520439267,0.5878646015189588
0.3246306669898331,0.2444252895656973,0.9635544910561293,0.2116636917926371,0.5125505598261952,0.5198268454987556,0.7113287087995559
0.4708082319702953,0.6289049156475812,0.09913236228749156,0.22654291964136064,0.3595973001793027,0.09610213804990053,0.8977486921939999
0.8757508776616305,0.5995870651677251,0.40619272482581437,0.14307811856269836,0.7144550080411136,0.37700313213281333,0.9897342226468027
0.8743879164103419,0.3952417785767466,0.3701814557425678,0.6933299233205616,0.3775510045234114,0.9781572709325701,0.7079844502732158
0.5098057405557483,0.24846513220109046,0.6258527557365596,0.7739867058116943,0.15741976560093462,0.5178500842303038,0.6272565901745111
0.20929388888180256,0.8692977637983859,0.6425784765742719,0.6779245298821479,0.8749569575302303,0.008627480361610651,0.6517878407612443
0.2008049450814724,0.19297277578152716,0.25427864538505673,0.7541525310371071,0.10533214965835214,0.6891950063873082,0.3187347245402634
0.4757871881593019,0.3829328848514706,0.572586469585076,0.5370730175636709,0.5324874306097627,0.12442995281890035,0.18659176444634795
0.9331026691943407,0.9228994913864881,0.7025096588768065,0.8304820780176669,0.5084191823843867,0.6907431604340672,0.3306968677788973
0.3305470128543675,0.3385417452082038,0.5473365476354957,0.41824251459911466,0.5798909089062363,0.08692468493245542,0.12509712879545987
0.29714529891498387,0.7403025215025991,0.6101172668859363,0.16122001805342734,0.15324428700841963,0.33312229881994426,0.8515325430780649
0.6532060117460787,0.9016815258655697,0.13709949515759945,0.803722073789686,0.2335952704306692,0.3044861184898764,0.6841697164345533
0.39675807929597795,0.9174497050698847,0.7243639850057662,0.5859308317303658,0.7009172870311886,0.3797331196255982,0.2131935036741197
0.6381301200017333,0.553576746257022,0.978381076361984,0.8398453358095139,0.7630983728449792,0.6543585285544395,0.0682442442048341
0.5429884239565581,0.8490227852016687,0.20841883681714535,0.6663604967761785,0.31313838390633464,0.1076346505433321,0.4760169817600399
0.29490496474318206,0.08623826480470598,0.5755767191294581,0.3005379631649703,0.6167908408679068,0.48479524068534374,0.5756136868149042
0.7343399403616786,0.7069648411124945,0.3663117201067507,0.8660491956397891,0.4523584102280438,0.19694840256124735,0.22464422369375825
0.015285913599655032,0.20336694456636906,0.7273136493749917,0.13982682023197412,0.4685512811411172,0.4901618061121553,0.8602408622391522
0.42909049382433295,0.8061700032558292,0.6216988386586308,0.7044312707148492,0.016861332347616553,0.20256801624782383,0.45075700734741986
0.24833546695299447,0.0344988196156919,0.15160117554478347,0.8020301235374063,0.40045144548639655,0.07252200180664659,0.8074537140782923
0.23037315788678825,0.7452315152622759,0.7617475718725473,0.8299762513488531,0.8059939974918962,0.8659683233126998,0.7226075069047511
0.5747243161313236,0.2726494532544166,0.9637698701117188,0.2879212871193886,0.752378900302574,0.44911255803890526,0.1318540379870683
0.3153504861984402,0.40494633466005325,0.6289467241149396,0.5941233898047358,0.47956665488891304,0.9811061748769134,0.5877529238350689
0.6703344495035708,0.1947120346594602,0.7098194977734238,0.894147262442857,0.41023119050078094,0.8003071737475693,0.37656902940943837
0.9817428160458803,0.4102132888510823,0.7808781997300684,0.30782439769245684,0.7869191472418606,0.03199289576150477,0.6714328757952899
0.274575125426054,0.6899459501728415,0.3269431700464338,0.8666038268711418,0.821953657316044,0.1200940441340208,0.6331759972963482
0.9796138037927449,0.33652974921278656,0.7808377975597978,0.766366277821362,0.33554881112650037,0.8729194805491716,0.8498801284004003
0.03234972432255745,0.20598647301085293,0.1513126299250871,0.40526871429756284,0.18694492685608566,0.9790639425627887,0.9309197559487075
0.31060818675905466,0.96172020910307765,0.966073441086337,0.507592644309625,0.5599958780221641,0.05021287640556693,0.3712018304504454
0.42008695332333446,0.4884607975836843,0.04522112151607871,0.5238620617892593,0.7554605836048722,0.047992129577323794,0.3145127778407186
0.7291744323447347,0.10092014097608626,0.690396674675867,0.9159496393986046,0.5682528840843588,0.541036618873477,0.08995836856774986
0.4746662122197449,0.09125576727092266,0.8371494584716856,0.5865819694008678,0.8956880536861718,0.7944983243942261,0.8410737058147788
0.5237866286188364,0.47021385794505477,0.7288920967839658,0.23420267552137375,0.1374939896631986,0.4178851500619203,0.7111336716916412
0.8174972583074123,0.016061984468251467,0.8333701845258474,0.6370645575225353,0.7835117385257035,0.30324847460724413,0.596342955250293
0.46736966795288026,0.45035157864913344,0.8237777955364436,0.9881907205563039,0.20643359678797424,0.16830634651705623,0.5976294467691332
0.7932990877889097,0.794439759105444,0.27770007541403174,0.8896638264413923,0.06592018413357437,0.3982957527041435,0.6521052939351648
0.027881564339622855,0.723263134714216,0.3033351020421833,0.9015083031263202,0.8320158678106964,0.6318121361546218,0.5519600121770054
0.27207445073872805,0.9176251660101116,0.7814648309722543,0.9211760591715574,0.19946842384524643,0.11186804715543985,0.6952328234910965
0.3276886623352766,0.5410108922515064,0.7988537400960922,0.06407561176456511,0.4572257555555552,0.9692616725806147,0.4339855080470443
0.6065029369201511,0.8020825868006796,0.03679176210425794,0.09009703737683594,0.16298729088157415,0.833100380608812,0.9129813276231289
0.6936367293819785,0.9975156779401004,0.37341566989198327,0.9387576438020915,0.3778813376557082,0.9333731883671135,0.8169052270241082
0.764677670551464,0.5993065070360899,0.009145685005933046,0.4673710875213146,0.3726546699181199,0.9701337846927345,0.028644688427448273
0.0867977375164628,0.9765839956235141,0.29944071150384843,0.9280131696723402,0.6458928922656924,0.8658099817112088,0.6756920986808836
0.8846353825647384,0.5974300517700613,0.5912357089109719,0.9259006036445498,0.33512502489611506,0.7678877729922533,0.11517122481018305
0.0037579962518066168,0.19059343868866563,0.20528735918924212,0.39723198278807104,0.5699478196911514,0.09744758019223809,0.237138491589576
0.5908852403517812,0.5099474375601858,0.8278552419506013,0.15900533110834658,0.9530795228201896,0.5703339348547161,0.7478954929392785
0.29720080457627773,0.3410492935217917,0.7755599683150649,0.94510329188779,0.14284271630458534,0.6032199987675995,0.7185119262430817
0.4963258553761989,0.613226380199194,0.2569458403158933,0.6571188133675605,0.44926729262806475,0.16951131355017424,0.11170489597134292
0.4437226289883256,0.565614206250757,0.9156750491820276,0.983138234121725,0.8518076173495501,0.08979148510843515,0.9980134924408048
0.9775949884206057,0.7845972734503448,0.27323108236305416,0.44025221723131835,0.8268156580161303,0.5420746363233775,0.610301582608372
0.6009063643869013,0.964118851814419,0.01055872067809105,0.23793664039112628,0.5925879140850157,0.5936627923510969,0.9023329170886427
0.7135100883897394,0.9127004502806813,0.3217511086259037,0.1415369873866439,0.4771360200829804,0.11292733787558973,0.3314141982700676
0.12065083184279501,0.011025696294382215,0.9760817552451044,0.0850954344496131,0.27280214661732316,0.2380648443941027,0.29583931085653603
0.9615885282400995,0.12774419807828963,0.6952839561272413,0.7431983724236488,0.6512059529777616,0.46614638110622764,0.2398750875145197
0.07897384325042367,0.658313411520794,0.9205356100574136,0.11558644636534154,0.11154269287362695,0.08177874353714287,0.030717636458575726
0.5706007338594645,0.9656288339756429,0.4872314997483045,0.06558515620417893,0.6338262178469449,0.759255604352802,0.7215148992836475
0.42161315330304205,0.9603160400874913,0.15527504542842507,0.6859433590434492,0.6907828447874635,0.02821431215852499,0.5793265174143016
0.9253503535874188,0.03609469044022262,0.7211126326583326,0.4856728515587747,0.2057013411540538,0.8584175847936422,0.22591659962199628
0.02273515029810369,0.7747780659701675,0.8910795247647911,0.3139074279461056,0.668016888666898,0.21201773011125624,0.7203456743154675
0.039396965177729726,0.29654317209497094,0.7500274311751127,0.8691992361564189,0.9885521458927542,0.4716698522679508,0.43863877025432885
0.25105351442471147,0.8366260728798807,0.8332964391447604,0.8250959746073931,0.5580024532973766,0.3627499241847545,0.049520652275532484
0.3948073748033494,0.39384054532274604,0.7623199173249304,0.39105158601887524,0.003893048269674182,0.4857216065283865,0.14763326640240848
0.24583902559243143,0.5767983885016292,0.12920014862902462,0.4628359752241522,0.18530880357138813,0.7175533443223685,0.9852336836047471
0.5572894611395895,0.7383011949714273,0.3076737942174077,0.5448363176546991,0.01678914623335004,0.7875393854919821,0.7534506951924413
0.24762564687989652,0.733163493219763,0.08876333408989012,0.600442299619317,0.015684276819229126,0.6782016374636441,0.2551376826595515
0.23127685184590518,0.19569573877379298,0.3916078042238951,0.06259783310815692,0.5347285587340593,0.8032607114873827,0.4405386233702302
0.7193616789299995,0.5590739343315363,0.42162985843606293,0.8398004549089819,0.33378904638811946,0.5594924977049232,0.5646325857378542
