V1,V2,V3,V4,V5
0.2957939326297492,0.8811151259578764,0.4158202719409019,0.9579820216167718,0.4906317894347012
0.5016607912257314,0.31098415050655603,0.500577871222049,0.15192132839001715,0.00825337297283113
0.14532627281732857,0.885117071447894,0.37797780078835785,0.19091290840879083,0.2075128103606403
0.4717594631947577,0.855817164061591,0.9916792695876211,0.5991733027622104,0.5189558456186205
0.12263811961747706,0.8846194637008011,0.8238164747599512,0.2515396934468299,0.37950513139367104
0.015266117872670293,0.07033664803020656,0.917461214819923,0.564463404705748,0.06758711487054825
0.8522687419317663,0.24166387203149498,0.6204339822288603,0.46122371684759855,0.0756624334026128
0.5775802824646235,0.8454382712952793,0.9118464498315006,0.2784660554025322,0.8290571325924248
0.15319594275206327,0.975222633453086,0.10074741719290614,0.4601353225298226,0.75865065632388
0.06218791380524635,0.3227008155081421,0.8401352884247899,0.36593083129264414,0.057459414936602116
0.6236236447002739,0.8547843212727457,0.3329896286595613,0.7477330262772739,0.925407930277288
0.6035799747332931,0.1629538929555565,0.49467791873030365,0.9808855771552771,0.7440433052834123
0.06151815666817129,0.6279143977444619,0.3133904258720577,0.010545304976403713,0.4106850582174957
0.6553997308947146,0.9237466310150921,0.7098535508848727,0.7539670288097113,0.13051642943173647
0.12875650357455015,0.7457852310035378,0.0527328138705343,0.46067332895472646,0.22640947019681334
0.6390571815427393,0.18550123809836805,0.889097303384915,0.3257512296549976,0.4290167053695768
0.8543659253045917,0.7136032858397812,0.18471933086402714,0.4688614287879318,0.6320737458299845
0.99609997542575,0.4143365058116615,0.7260819154325873,0.23869182961061597,0.8725278431084007
0.9547271749470383,0.723236242774874,0.8063154227565974,0.3209248771890998,0.8181575250346214
0.2657437715679407,0.9233908280730247,0.8223146698437631,0.17878267774358392,0.1360466293990612
0.1293238210491836,0.7590821629855782,0.12856574705801904,0.11444670986384153,0.3342434545047581
0.8581791268661618,0.7520884196273983,0.4088279565330595,0.1265904544852674,0.24060501693747938
0.8757207861635834,0.029806229984387755,0.7945540340151638,0.6204360804986209,0.11238526878878474
0.3335940062534064,0.46642732969485223,0.37949917931109667,0.8008407247252762,0.0922569464892149
0.1327893384732306,0.22084223967976868,0.7795189558528364,0.8724132278002799,0.6194850336760283
0.5634783066343516,0.5004211682826281,0.8497078148648143,0.18730406882241368,0.8668370149098337
0.2008807014208287,0.1755090760998428,0.05306512722745538,0.7572757957968861,0.32019894500263035
0.2515610121190548,0.20533144590444863,0.4571038926951587,0.49588064197450876,0.6922184608411044
0.5995803270488977,0.26613635034300387,0.9207265730947256,0.2368838908150792,0.6254775910638273
0.6802631225436926,0.6593074246775359,0.8888292107731104,0.8825195608660579,0.3780577634461224
0.4132073742803186,0.08639495680108666,0.6206832500174642,0.14416742837056518,0.18744213599711657
0.9919188404455781,0.6010798555798829,0.5328071480616927,0.8006590981967747,0.4939888131339103
0.0014664167538285255,0.7780224652960896,0.2600557408295572,0.6792853209190071,0.41909626848064363
0.8846665816381574,0.38559949211776257,0.7791257672943175,0.3210842690896243,0.4388756931293756
0.44174940697848797,0.18738387315534055,0.6486643443349749,0.6533293831162155,0.7000405278522521
0.7885574051178992,0.8948905237484723,0.8651968906633556,0.2309385968837887,0.41653826949186623
0.18379711941815913,0.9525579826440662,0.5633631215896457,0.43822551099583507,0.053650174057111144
0.786046652123332,0.29790279851295054,0.6746576719451696,0.08955254894681275,0.5553360390476882
0.6245351319666952,0.5245789084583521,0.5602855158504099,0.7646028287708759,0.9053279040381312
0.7626172823365778,0.5756503362208605,0.10001226793974638,0.23023585136979818,0.6547436534892768
0.5953705606516451,0.03363011032342911,0.11562130507081747,0.785697192652151,0.06921885069459677
0.6583934442605823,0.08071175334043801,0.7166337352246046,0.5973647218197584,0.2595079531893134
0.5155180227011442,0.2866921836975962,0.3978048281278461,0.8620181647129357,0.044341318076476455
0.654475421179086,0.8309294739738107,0.3148336897138506,0.36657836148515344,0.339485993841663
0.24335794523358345,0.531858753412962,0.1515503718983382,0.6274484677705914,0.14047131570987403
0.5048544385936111,0.29530516965314746,0.9056738559156656,0.11536468309350312,0.25438090646639466
0.11722730565816164,0.2200646868441254,0.001495179021731019,0.16241679899394512,0.41940827132202685
0.6853597140870988,0.02112099574878812,0.3773334794677794,0.6262548204977065,0.2524587740190327
0.29629903263412416,0.02458864846266806,0.7095601407345384,0.6427828576415777,0.3935663718730211
0.8894336055964231,0.2960118306800723,0.5941117752809078,0.9383967835456133,0.6142485705204308
0.07802003039978445,0.40467185573652387,0.5481627290137112,0.19212951278313994,0.41120292455889285
