V1,V2
0.6100593383889645,0.9720906834118068
0.20908546447753906,0.30715728597715497
0.8052360541187227,0.8266005262266845
0.9580432518851012,0.5393845306243747
0.11483220662921667,0.07345606316812336
0.5865392978303134,0.2757733869366348
0.3947115696500987,0.18357568886131048
0.2643377410713583,0.15038074599578977
0.8063015260268003,0.3960064060520381
0.41012212447822094,0.3537479171063751
0.6911198643501848,0.7109089246951044
0.6618824282195419,0.5476464515086263
0.7442807701881975,0.8659307684283704
0.9410026201512665,0.47812549001537263
0.6576228416524827,0.15710023022256792
0.7494291123002768,0.39319800422526896
0.4431727526243776,0.7546742474660277
0.17339284415356815,0.4455291028134525
0.5032347398810089,0.03308978769928217
0.9085709459614009,0.09426499879918993
0.03241356275975704,0.5160852065309882
0.12301798560656607,0.014311534352600574
0.9309522258117795,0.2602011817507446
0.4260880888905376,0.035764711210504174
0.8868670859374106,0.13223005970939994
0.23233270621858537,0.9880366711877286
0.448215315816924,0.3381406262051314
0.4651422842871398,0.18162815924733877
0.07788164191879332,0.8448124479036778
0.6987263704650104,0.08468484529294074
0.3877530333120376,0.286569410469383
0.1990059281233698,0.0944544191006571
0.8157112961634994,0.9754970187786967
0.2604192001745105,0.863453259691596
0.8480571145191789,0.027392559684813023
0.5891651809215546,0.49841145263053477
0.4715225447434932,0.6207317933440208
0.5704688583500683,0.28517186967656016
0.9083339993376285,0.1353143157903105
0.4028758220374584,0.6731613911688328
