V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.8601328344084322,0.7445063802879304,0.09908105083741248,0.8482362970244139,0.44142171926796436,0.2051223344169557,0.46895856014452875,0.5910366356838495,0.5255910225678235,0.768664023373276
0.6545847556553781,0.632672727573663,0.6160856788046658,0.3635173642542213,0.729811331955716,0.8464379191864282,0.9703917752485722,0.8731920474674553,0.9571874977555126,0.391506880056113
0.12911265809088945,0.15666584414429963,0.31836616806685925,0.404237805865705,0.8606161714997143,0.7445739593822509,0.540533923311159,0.9951102435588837,0.5102301891893148,0.10397377819754183
0.8865816739853472,0.8590093271341175,0.5878201650921255,0.60147804627195,0.3095445935614407,0.11771844397298992,0.3760728102643043,0.5666739363223314,0.7810731034260243,0.9096918480936438
0.6843439259100705,0.8387267789803445,0.18254694645293057,0.09885692107491195,0.9967077116016299,0.959067044313997,0.1217339001595974,0.8880407952237874,0.705598248867318,0.12674142140895128
0.016749446745961905,0.9195116059854627,0.7167503261007369,0.7044916646555066,0.39843263989314437,0.2045041339006275,0.5097734413575381,0.6016009775921702,0.02422969532199204,0.8210745686665177
0.9992491654120386,0.5242661966476589,0.6339163286611438,0.2561162142083049,0.9809123896993697,0.7765732696279883,0.5623950576409698,0.9406057863961905,0.5550328097306192,0.19863204727880657
0.16153091774322093,0.8019835974555463,0.8058444948401302,0.5067790697794408,0.19615400675684214,0.6585174356587231,0.5931523577310145,0.5966792735271156,0.4177823946811259,0.8741557809989899
0.12868153327144682,0.4916209322400391,0.7392680002376437,0.6748441150411963,0.8891642685048282,0.586874539963901,0.48589578177779913,0.18156171240843832,0.2838201751001179,0.010128740686923265
0.08417102042585611,0.7226078801322728,0.7435693717561662,0.0545800207182765,0.2585896495729685,0.38446451537311077,0.3509791069664061,0.2509164856746793,0.4567786315456033,0.5276137869805098
0.5892953285947442,0.8379056141711771,0.555932654067874,0.8715571309439838,0.2233639240730554,0.7726331541780382,0.7700325895566493,0.616030240431428,0.36609269375912845,0.5224035042338073
0.7806957482825965,0.3554597767069936,0.8252549783792347,0.9341652558650821,0.11347597721032798,0.05347555852495134,0.08656732994131744,0.3383196531794965,0.5428664605133235,0.12150129792280495
