V1,V2,V3,V4,V5,V6
0.504920810693875,0.6616543654818088,0.7172036292031407,0.2169224377721548,0.08316395105794072,0.2194496199954301
0.5589046268723905,0.5721438557375222,0.7707245300989598,0.23547693737782538,0.28013033396564424,0.5486476987134665
0.8770720595493913,0.06299381935968995,0.5341887408867478,0.9167898411396891,0.2935203469824046,0.17706875689327717
0.42051924439147115,0.5332276683766395,0.659987710416317,0.2920610089786351,0.4015680595766753,0.9979295753873885
0.2590455077588558,0.8348415850196034,0.27804125915281475,0.8005534601397812,0.19478955515660346,0.5507700596936047
0.03335494198836386,0.02208242379128933,0.11441766051575541,0.5341046592220664,0.4101239675655961,0.5394491734914482
0.9877036609686911,0.9065107244532555,0.6618681976106018,0.36170109268277884,0.5490354334469885,0.651601554825902
0.9684426395688206,0.56258991989307106,0.9469445501454175,0.8964149062521756,0.02809421718120575,0.37784014479257166
0.9804292460903525,0.7215852832887322,0.27211852790787816,0.513629675609991,0.9093427585903555,0.9220383260399103
0.004493929445743561,0.20836671674624085,0.7258866135962307,0.637910679448396,0.6661716285161674,0.6997497777920216
0.6114200444426388,0.9501691218465567,0.20371286640875041,0.42612450663000345,0.7078516001347452,0.8640195380430669
0.775060118874535,0.7417782167904079,0.4945738750975579,0.47608979186043143,0.9925004257820547,0.04793502134270966
0.0574356010183692,0.6564902060199529,0.1345073808915913,0.07554122782312334,0.5265620814170688,0.20134859811514616
0.002843459602445364,0.11653807130642235,0.6745526485610753,0.8501010139007121,0.25953203276731074,0.11807181523181498
0.8556082665454596,0.048527611419558525,0.5043489544186741,0.050165470922365785,0.7168016792275012,0.9623255641199648
0.7491187760606408,0.8613148354925215,0.6691073612309992,0.07838174607604742,0.12343788333237171,0.8082801015116274
0.41388183762319386,0.30122276209294796,0.39378987858071923,0.6163756686728448,0.352917461656034,0.39748434419743717
0.8524294982198626,0.07378951832652092,0.14897128893062472,0.40706269978545606,0.10555328149348497,0.4266414907760918
0.3578784118872136,0.5920556066557765,0.35148201673291624,0.2789061937946826,0.07292633038014174,0.4191964559722692
0.27731758123263717,0.3317785228136927,0.6129466427955776,0.7709160642698407,0.21897051366977394,0.6952312721405178
0.7487286233808845,0.1523041189648211,0.6856539852451533,0.12664671149104834,0.35539649799466133,0.8346554387826473
0.3662681698333472,0.41630530008114874,0.19758594827726483,0.29170260508544743,0.947175056906417,0.5391064663417637
0.795221671462059,0.5301812919788063,0.3712457143701613,0.1803430423606187,0.4599748433101922,0.16216439008712769
0.6396458421368152,0.9784381526988,0.3438986006658524,0.5880785228218883,0.5065125122200698,0.5843569946009666
0.489921857137233,0.46758684515953064,0.0804352865088731,0.6043930221349001,0.6268986344803125,0.12043552240356803
0.5603986994829029,0.6188778548967093,0.9210563271772116,0.631373010808602,0.18060044944286346,0.015642866026610136
0.4741245044860989,0.9594723070040345,0.7736256513744593,0.07108399737626314,0.8007926223799586,0.3794195803347975
0.9733679268974811,0.9128080299124122,0.29763607354834676,0.5793032969813794,0.12255689152516425,0.3909679565113038
0.4367021955549717,0.17582505499012768,0.6715247731190175,0.6639178798068315,0.9132823299150914,0.9137919654604048
0.1755333305336535,0.36940435064025223,0.021655160235241055,0.937073179287836,0.5481515754945576,0.43151708017103374
0.017665808787569404,0.22288068756461143,0.31423495686613023,0.2185420086607337,0.02316245622932911,0.03601054404862225
0.6704827877692878,0.07516790903173387,0.19966334640048444,0.23709545005112886,0.7494341433048248,0.5230662822723389
0.8450084663927555,0.3536971320863813,0.07344553852453828,0.02533755940385163,0.1958273909986019,0.019967442844063044
0.5453269246499985,0.5395221726503223,0.3878460801206529,0.5596986478194594,0.36511534568853676,0.3456707689911127
0.056320525938645005,0.78567367605865,0.25540634407661855,0.9220117547083646,0.5534442944917828,0.9933878176379949
0.5831132160965353,0.8003205303102732,0.170751090394333,0.49954338441602886,0.17878972459584475,0.6033652878832072
0.7081436982844025,0.4415333119686693,0.9613209124654531,0.45166590972803533,0.37338317511603236,0.3516551551874727
0.0073476380202919245,0.2374682512599975,0.1586577540729195,0.5955748837441206,0.22160286153666675,0.6212201497983187
0.02533112675882876,0.23974958108738065,0.992947964463383,0.005475017242133617,0.145565026672557,0.9549495142418891
0.11614558030851185,0.6558593641966581,0.4319706866517663,0.15577919967472553,0.37840990745462477,0.6041725708637387
0.8716274756006896,0.8467462440021336,0.6949187037535012,0.6322227406781167,0.09506313037127256,0.5031950876582414
0.06929240864701569,0.14316489594057202,0.047085882630199194,0.2577970668207854,0.6322400665376335,0.9004683550447226
0.0338417561724782,0.2695875964127481,0.3000422497279942,0.09194932854734361,0.5616048432420939,0.03416036791168153
0.49985816376283765,0.33950246893800795,0.07476849691011012,0.4293857829179615,0.3882242434192449,0.7617443585768342
0.02316098869778216,0.14891095622442663,0.315693779848516,0.2654677552636713,0.9620355081278831,0.4391413042321801
0.6533840163610876,0.45030571636743844,0.8346233058255166,0.5744236018508673,0.05403725989162922,0.6356557030230761
0.9739176121074706,0.32710579317063093,0.8026444397401065,0.9975213408470154,0.16198001918382943,0.8022957132197917
0.578918406041339,0.21559459529817104,0.14369133859872818,0.9196488035377115,0.02470054104924202,0.3882568662520498
0.4068922323640436,0.8474879823625088,0.9252124140039086,0.8654341206420213,0.3251001888420433,0.1856457449030131
0.08059701207093894,0.22609480028040707,0.33433697326108813,0.1564266076311469,0.10898141120560467,0.16947802249342203
0.23306219559162855,0.23591337725520134,0.6578947503585368,0.24832017929293215,0.3475733569357544,0.17026802757754922
0.32609583530575037,0.30721448943950236,0.031970294658094645,0.24142453633248806,0.2677882465068251,0.15143265295773745
0.8933840307872742,0.46793252788484097,0.44100427883677185,0.08691053907386959,0.17764633079059422,0.10658725001849234
0.09654304618015885,0.8263730879407376,0.6260720987338573,0.934496282832697,0.7678353085648268,0.024837793549522758
0.7393184450920671,0.27862947387620807,0.589380013756454,0.2687403818126768,0.1881891735829413,0.9471178473904729
0.5091504752635956,0.0373591473326087,0.9468102371320128,0.756003349320963,0.842140156077221,0.4547136817127466
0.11503407149575651,0.4016300719231367,0.9745639995671809,0.475569277536124,0.004339803941547871,0.5330010058823973
0.08721424033865333,0.07409408176317811,0.6245625906158239,0.6174978429917246,0.553883163491264,0.10658850194886327
0.5209399242885411,0.7679485154803842,0.5571283814497292,0.8965101367793977,0.7385961671825498,0.6590734659694135
0.5838844003155828,0.19551460072398186,0.1992848238442093,0.4824593001976609,0.5303910493385047,0.6831718618050218
0.5728467300068587,0.16843318240717053,0.01363573269918561,0.06286666099913418,0.7509557171724737,0.511805480113253
0.6159547558054328,0.470303064212203,0.585843168431893,0.56148338643834,0.807720358017832,0.013147251214832067
0.6761180120520294,0.3378763732034713,0.7093769065104425,0.897858762415126,0.9686457214411348,0.9301910209469497
0.3146002567373216,0.3392349963542074,0.28497098409570754,0.29925557668320835,0.94195601856336,0.6273547324817628
0.347533218562603,0.5107810122426599,0.018268091371282935,0.4148557197768241,0.04116929299198091,0.28746298514306545
0.9833554995711893,0.6532197808846831,0.9180752479005605,0.8871400882489979,0.6638742694631219,0.38934045983478427
0.2823483368847519,0.8865868365392089,0.11788821965456009,0.5183726355899125,0.8017699588090181,0.19997904961928725
