V1,V2
0.845740192104131,0.509101731935516
0.26214843848720193,0.5307904167566448
0.8901624358259141,0.7748007143381983
0.2898896031547338,0.7991817574948072
0.7775221497286111,0.8695069493260235
0.08857149328105152,0.17289517726749182
0.4834383314009756,0.13080998044461012
0.45788217755034566,0.8530718078836799
0.005889593390747905,0.5370923613663763
0.8942086701281369,0.15719120646826923
0.45017969887703657,0.7350537381134927
0.9810242906678468,0.15349171217530966
0.995802782708779,0.6733617405407131
0.7128989736083895,0.4974746652878821
0.32599539845250547,0.09546326566487551
0.45777092897333205,0.5855455347336829
0.6559778295923024,0.9194352952763438
0.6764311641454697,0.7835982516407967
0.8265564781613648,0.2358729364350438
0.9006210877560079,0.6069501270540059
0.128902870696038,0.5760253560729325
0.8993768198415637,0.8701582204084843
0.25562629918567836,0.8318437528796494
0.3050072342157364,0.30518488539382815
0.5651816669851542,0.9952840956393629
0.8663170670624822,0.9381398891564459
0.053949429420754313,0.737604791065678
0.1569281977135688,0.06869955523870885
0.8777162453625351,0.8519250932149589
0.9576936967205256,0.7701585947070271
0.7391771737020463,0.9084325381554663
0.6355124711990356,0.46149215288460255
0.4975059472490102,0.21703027584590018
0.23973756725899875,0.6285535467322916
0.9660812315996736,0.7082053837366402
0.13790148566477,0.559135562274605
0.7151963675860316,0.3141495524905622
0.6927380645647645,0.7034259976353496
0.46500671189278364,0.6981406733393669
0.8902100152336061,0.8489940403960645
0.04096399946138263,0.31119823758490384
0.856040698941797,0.6958116556052119
0.3614492330234498,0.8962230365723372
0.6074538337998092,0.9479718196671456
0.7152923243120313,0.564886360662058
0.12245736946351826,0.20552741806022823
0.15125075681135058,0.6425510619301349
0.45891698682680726,0.9410185043234378
0.4755851330701262,0.7591906080488116
0.43034724751487374,0.4826590553857386
0.33985517523251474,0.10131599311716855
0.1533393410500139,0.4818455479107797
0.18418454797938466,0.6563156729098409
0.4211445194669068,0.6027256101369858
0.15885877748951316,0.5621902293059975
0.7379253793042153,0.2368562372867018
0.47951230173930526,0.6168116645421833
0.6357812446076423,0.06518328678794205
0.5728279897011817,0.7997031910344958
0.39925073413178325,0.5975063780788332
0.602579322643578,0.7865145544055849
0.08171587786637247,0.5856176305096596
0.5699556255713105,0.8281459247227758
0.5748711307533085,0.8164754370227456
0.3756062116008252,0.5514246074017137
0.5546001368202269,0.5744484551250935
0.19215992209501565,0.19226044858805835
0.8218978180084378,0.2405213639140129
0.9974579666741192,0.41999125946313143
0.48929464630782604,0.39709231350570917
0.7696322600822896,0.23656192375347018
0.08552486123517156,0.14396138954907656
0.35390480305068195,0.04306102870032191
0.8065998291131109,0.6723443700466305
0.8835463186260313,0.526695319917053
0.2494126984383911,0.5174937513656914
0.055520545691251755,0.18253246415406466
0.8159677165094763,0.9066773785743862
0.5054419718217105,0.9595623097848147
0.5518824178725481,0.23201079154387116
0.6936741091776639,0.9664948368445039
0.9708484506700188,0.3840941437520087
0.640777598368004,0.2122929566539824
0.18230228265747428,0.0891350288875401
0.8457050595898181,0.4056764191482216
0.4621399275492877,0.624024189542979
0.9932909468188882,0.5548405176959932
0.7268378620501608,0.709514053305611
0.7969626381527632,0.44002280314452946
0.6220777628477663,0.8350325766950846
0.20887032244354486,0.44997401046566665
0.4764359693508595,0.13040740648284554
