V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.7863205603789538,0.8235364824067801,0.8035614350810647,0.8366761030629277,0.7142440020106733,0.44595593586564064,0.23056904203258455,0.18342486722394824,0.10403364570811391,0.4034799311775714
0.8265307678375393,0.7393196932971478,0.9274598087649792,0.5658502518199384,0.3783849664032459,0.8365654235240072,0.7236942937597632,0.20825341530144215,0.6734542443882674,0.8827455034479499
0.903109330451116,0.043280636658892035,0.668313224799931,0.13532032840885222,0.953195468056947,0.8702899490017444,0.6277784376870841,0.7657713510561734,0.7857290357351303,0.008765124948695302
0.3190218391828239,0.4767651744186878,0.9123541922308505,0.11012726393528283,0.06019037659280002,0.8798066051676869,0.6472473635803908,0.13437407254241407,0.7946782193612307,0.6750540731009096
0.7871871823444963,0.9185174182057381,0.684635995188728,0.34583177557215095,0.5908753063995391,0.9452909633982927,0.9683800744824111,0.3731899990234524,0.9492992493323982,0.9774177600629628
0.7306617728900164,0.1743342108093202,0.29129283619113266,0.4237609263509512,0.8825636459514499,0.35174315772019327,0.9885289429221302,0.9633297824766487,0.8460566264111549,0.2883435469120741
0.266757907345891,0.14108784240670502,0.7853969219140708,0.7622328028082848,0.05488693155348301,0.1042799127753824,0.5081288616638631,0.14102176064625382,0.8215274119284004,0.05697888997383416
0.2667344710789621,0.024496432626619935,0.04691479308530688,0.8329812695737928,0.21338428766466677,0.7041790096554905,0.47218300797976553,0.29435755452141166,0.8619468058459461,0.6736776765901595
0.4805580130778253,0.2295096202287823,0.5113324844278395,0.02386175445280969,0.021105522522702813,0.7884365362115204,0.32362304301932454,0.13541258429177105,0.8972538800444454,0.5078692839015275
0.17208464862778783,0.40481323143467307,0.8849735998082906,0.6752855414524674,0.4996054752264172,0.15447236178442836,0.7287365344818681,0.9992671164218336,0.46226355084218085,0.3030047509819269
0.3301937715150416,0.7732834173366427,0.6829214817844331,0.7194571746513247,0.6194466936867684,0.41753552202135324,0.7352521505672485,0.6529738372191787,0.4117816665675491,0.25323304859921336
0.16563600860536098,0.8676599278114736,0.033731519943103194,0.6339190863072872,0.4064731723628938,0.2437177251558751,0.5853906504344195,0.8907638757955283,0.374817828880623,0.904523181496188
0.17143634101375937,0.29469303227961063,0.8444773419760168,0.9501124694943428,0.6488717913161963,0.38177697313949466,0.5601433231495321,0.6110070464201272,0.2118157953955233,0.9866044789087027
0.6205402095802128,0.026343756122514606,0.45838338742032647,0.3466047327965498,0.6032468287739903,0.22041850932873785,0.7320666706655174,0.07076266547665,0.5088615987915546,0.13450813223607838
0.847142816754058,0.550585912540555,0.4857646629679948,0.14053930225782096,0.6396728623658419,0.2640790808945894,0.45478776074014604,0.9009172492660582,0.6087449805345386,0.9664557359647006
0.9029054739512503,0.2665846850723028,0.4255538722500205,0.48801374225877225,0.25089700729586184,0.6055183943826705,0.08263751678168774,0.981841106666252,0.052517372416332364,0.8967375098727643
0.0580043091904372,0.6254589727614075,0.5601594161707908,0.8436503235716373,0.8385340122040361,0.18463780218735337,0.2462692551780492,0.18348142877221107,0.6612157113850117,0.7090622705873102
0.7984716207720339,0.41934577375650406,0.38455765624530613,0.5832227738574147,0.7111488063819706,0.5045649581588805,0.08291283738799393,0.19368859194219112,0.3856524284929037,0.7779890464153141
0.5420643929392099,0.12204980733804405,0.6389223765581846,0.6114973502699286,0.01811489649116993,0.5164499662350863,0.9624302762094885,0.8672256376594305,0.43531917803920805,0.23719279817305505
0.010757992044091225,0.6738607701845467,0.27420253260061145,0.5426375824026763,0.9501227226573974,0.65926839667372406,0.5326849943958223,0.715953677194193,0.07649195590056479,0.08763560932129622
