V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.4825973710976541,0.8135769742075354,0.7623626138083637,0.21742890402674675,0.3551598177291453,0.6433830980677158,0.792409531539306,0.33251081872731447,0.2611923187505454,0.02301084203645587
0.21293623512610793,0.7606446074787527,0.12867260491475463,0.3001681484747678,0.7862545459065586,0.2789989730808884,0.1065952917560935,0.6539653160143644,0.27791650290600955,0.34587734937667847
0.9329083405900747,0.2225933624431491,0.3345573954284191,0.9801147766411304,0.34156142896972597,0.09411212941631675,0.2885796984191984,0.10101557988673449,0.9615416598971933,0.07140097650699317
0.577379958005622,0.13427094765938818,0.6702453701291233,0.4127218946814537,0.8134817779064178,0.4141179909929633,0.7002869783900678,0.6798435025848448,0.31916183489374816,0.5529037714004517
0.2185890907421708,0.8444669244345278,0.5484193658921868,0.7806033564265817,0.24179503973573446,0.14185210154391825,0.817268967628479,0.4230666805524379,0.6161754305940121,0.9453348021488637
0.4936026153154671,0.061698067001998425,0.19023440591990948,0.2042852018494159,0.7094949113670737,0.14269023132510483,0.28157633333466947,0.43252180283889174,0.8695401302538812,0.25894339429214597
0.8665204592980444,0.48319925158284605,0.4464088096283376,0.05348393227905035,0.5548971125390381,0.021034280071035028,0.9972081976011395,0.33586314460262656,0.9256305703893304,0.6200273672584444
0.8721726078074425,0.014444771455600858,0.6665514628402889,0.07412300608120859,0.03491656598635018,0.7654341275338084,0.49780665384605527,0.06476231548003852,0.3116648164577782,0.27658137027174234
0.6056718125473708,0.45688433782197535,0.2045491135213524,0.33235161658376455,0.9955774762202054,0.9381974618881941,0.7815786555875093,0.04305036901496351,0.3468458536081016,0.7266082046553493
0.11188732949085534,0.5866610386874527,0.5176109459716827,0.1737785858567804,0.8261933787725866,0.42835354758426547,0.6901293471455574,0.5070595145225525,0.5907356818206608,0.488479322521016
0.22035939688794315,0.4440542212687433,0.6586417297367007,0.9216727209277451,0.06548048532567918,0.7018732242286205,0.08139932155609131,0.7644748082384467,0.8800605935975909,0.08813074720092118
0.06778310867957771,0.6975950116757303,0.017603261629119515,0.6531126471236348,0.6666300548240542,0.3841653277631849,0.8641857223119587,0.46255285013467073,0.8350247375201434,0.3293883881997317
0.9162022620439529,0.06485578254796565,0.007178009254857898,0.2793539147824049,0.6083573724608868,0.8329983903095126,0.33193531166762114,0.8279323519673198,0.912248905049637,0.9047373521607369
0.38980560563504696,0.902972751064226,0.3724731379188597,0.6119325624313205,0.6004884669091552,0.5237557129003108,0.1291263960301876,0.6820807096082717,0.337458728114143,0.17125467699952424
0.4612693600356579,0.06008954788558185,0.032943671802058816,0.929285888094455,0.2803037310950458,0.643626592354849,0.324025122448802,0.21649864641949534,0.09441614546813071,0.6608622251078486
0.6014764865394682,0.9277927300427109,0.2052610015962273,0.42331758327782154,0.2748562074266374,0.9033775222487748,0.39685608027502894,0.9847767215687782,0.06300648511387408,0.5302332318387926
