V1,V2,V3,V4,V5
0.18220535828731954,0.3456415075343102,0.40002442337572575,0.3785214873496443,0.9100460878107697
0.3612749916501343,0.1799628387670964,0.6620917266700417,0.7821512925438583,0.5262139330152422
0.10114474291913211,0.5769797016400844,0.3938130415044725,0.35636977781541646,0.3641809746623039
0.6350388107821345,0.818706183694303,0.5640186523087323,0.508613659767434,0.08436262188479304
0.9269637784454972,0.20046203304082155,0.6664619871880859,0.8613255938980728,0.591363945743069
0.47121314820833504,0.05452273110859096,0.35916112503036857,0.7167421726044267,0.6760512054897845
0.9656462613493204,0.23529768805019557,0.6052853867877275,0.7562157411593944,0.6777716006617993
0.6854538379702717,0.10221810708753765,0.6276345399674028,0.887148697860539,0.6709207228850573
0.41365394834429026,0.3724864344112575,0.7474656822159886,0.7009897360112518,0.5050997210200876
0.7328362606931478,0.8958797950763255,0.7011556548532099,0.39843827788718045,0.012473091715946794
0.6018968890421093,0.4173931241966784,0.25432754354551435,0.8571771814022213,0.5885189769323915
0.12847793055698276,0.6291192651260644,0.3568329296540469,0.479560861364007,0.9673766305204481
0.9216673416085541,0.8759032536763698,0.40531190228648484,0.4294269816018641,0.9079814734868705
0.945335199823603,0.9510584913659841,0.3666807373519987,0.7605827618390322,0.17364076036028564
0.5771833809558302,0.6694213286973536,0.8939835594501346,0.41418010904453695,0.7853035978041589
0.696821428835392,0.05029405211098492,0.45170389604754746,0.7713678607251495,0.8494667646009475
0.12858301540836692,0.2416620459407568,0.6514919695910066,0.02320189797319472,0.08623150596395135
0.8481842342298478,0.10325055220164359,0.38116579316556454,0.554795742733404,0.6229881236795336
0.2741063102148473,0.10380955715663731,0.2825230599846691,0.5333570812363178,0.6194224208593369
0.8629432222805917,0.17292368994094431,0.12615695432759821,0.009822521358728409,0.6676384799648076
0.45072095026262105,0.47405462386086583,0.33495027711614966,0.8321521447505802,0.02056691679172218
0.05895096412859857,0.7844325217884034,0.7858677341137081,0.7290907958522439,0.35519246151670814
0.64802938234061,0.6317873764783144,0.8690101678948849,0.6962612567003816,0.3385339986998588
0.6655489909462631,0.17126992088742554,0.21200763154774904,0.029530236730352044,0.31172486301511526
0.7731435166206211,0.8870180076919496,0.8014151831157506,0.15747779025696218,0.49216927448287606
0.8928441295865923,0.03823521453887224,0.6642882728483528,0.13951163436286151,0.42092688754200935
0.07696478278376162,0.20566589408554137,0.06578178517520428,0.6263460870832205,0.20046206400729716
0.4798243280965835,0.2918950645253062,0.03791350033134222,0.18034431454725564,0.6250667967833579
0.7765553051140159,0.6021440231706947,0.9770476343110204,0.6414292720146477,0.33466911781579256
0.801258314633742,0.268190581118688,0.2989524221047759,0.8657932374626398,0.903130688238889
0.3037104515824467,0.2389393993653357,0.07209775038063526,0.9887519115582108,0.9719055141322315
0.2740350398235023,0.7431221175938845,0.6680265851318836,0.00957700377330184,0.681177799589932
0.3332332009449601,0.15995086240582168,0.06840205611661077,0.44421441410668194,0.6090455558151007
0.22186194825917482,0.046222266275435686,0.648138522868976,0.15904736006632447,0.7350192947778851
0.30404515704140067,0.8638809705153108,0.13645673706196249,0.34720754832960665,0.9813723531551659
0.8891690417658538,0.8098882646299899,0.22691972949542105,0.3976057171821594,0.1620592982508242
0.5689632808789611,0.6930126384831965,0.2991704570595175,0.10841971100308001,0.8527245516888797
0.8339008246548474,0.5387009314727038,0.14859965536743402,0.8944649414625019,0.8678957135416567
0.6050131293013692,0.2070528867188841,0.5087272976525128,0.6618658853694797,0.13599490141496062
0.19437672616913915,0.2268244402948767,0.2563869443256408,0.1847819227259606,0.5199095311108977
0.8919687522575259,0.9250970846042037,0.5395758119411767,0.26444187737070024,0.5443961492273957
0.33952139038592577,0.4077963272575289,0.2529206587933004,0.11109361099079251,0.970696832286194
0.24393100035376847,0.020490256370976567,0.12656845175661147,0.08780940226279199,0.21966845146380365
0.08859388018026948,0.48329808516427875,0.13248152728192508,0.10193299385719001,0.05344983609393239
0.6189758025575429,0.14707614108920097,0.9781316418666393,0.8281936708372086,0.006113231414929032
0.04609234048984945,0.9583433971274644,0.13126237667165697,0.32618392701260746,0.5265559505205601
0.2206202761735767,0.8471104553900659,0.3840333072002977,0.38672826206311584,0.5887750694528222
0.05271477228961885,0.32356845820322633,0.5847829130943865,0.3296348610892892,0.42906162701547146
0.7116943174041808,0.5738083350006491,0.8609431982040405,0.05305512645281851,0.600106303812936
0.28985483618453145,0.6791684415657073,3.16286226734519e-4,0.8766219911631197,0.5353509252890944
0.9101593317463994,0.6896297561470419,0.08153972704894841,0.46612365171313286,0.38129154755733907
0.05630998942069709,0.18157909833826125,0.29164144583046436,0.4048795127309859,0.5329688251949847
0.893030125182122,0.09125653188675642,0.43391659087501466,0.30672455462627113,0.4353117891587317
0.8126864817459136,0.23958878102712333,0.16147951339371502,0.596950134029612,0.33019347372464836
0.7494350490160286,0.745873493142426,0.14170420193113387,0.6707208205480129,0.7023168581072241
0.09573967126198113,0.09036704362370074,0.10607830504886806,0.5050656739622355,0.3885993279982358
0.5692309939768165,0.443879704689607,0.7554871069733053,0.7185251058544964,0.5915034168865532
0.74904386815615,0.7223739949986339,0.3723206489812583,0.9052131678909063,0.6755683266092092
0.17223859089426696,0.9750256491824985,0.18698448780924082,0.80227388930507,0.7766546965576708
