V1,V2,V3,V4,V5,V6,V7
0.9415392128285021,0.04714287677779794,0.5876493826508522,0.6450253736693412,0.6749372810591012,0.07842768938280642,0.8740901756100357
0.6113018312025815,0.4458810770884156,0.38248659763485193,0.8784193131141365,0.702662879601121,0.2261813811492175,0.38748663221485913
0.06653714110143483,0.7439633151516318,0.765722872922197,0.4353142180480063,0.8091333927586675,0.09862822853028774,0.7074869673233479
0.008976975223049521,0.2049630144611001,0.0982615442480892,0.9565066695213318,0.9415304721333086,0.41953679523430765,0.5188955401536077
0.7359471770469099,0.6893606304656714,0.47853857558220625,0.8864994216710329,0.2419470059685409,0.1719901324249804,0.43987754289992154
0.5698706575203687,0.9283803787548095,0.8761478622909635,0.9667596176732332,0.7400580390822142,0.809271385660395,0.8529932363890111
0.018422490917146206,0.28691609390079975,0.7387440353631973,0.6393956302199513,0.70834956667386,0.008273068349808455,0.8176983857993037
0.7015422966796905,0.9624309008941054,0.9772602822631598,0.41969641321338713,0.32282952638342977,0.11713801021687686,0.9001447355840355
0.025549828307703137,0.4446788940113038,0.5374179682694376,0.1273698473814875,0.1835317777004093,0.5112482337281108,0.29283096408471465
0.8556200503371656,0.8432009092066437,0.04029414034448564,0.6189496698789299,0.3241338562220335,0.6056079685222358,0.924356393981725
0.829277538927272,0.6557527377735823,0.9670817544683814,0.36611605365760624,0.9552998675499111,0.4662798384670168,0.6574976649135351
0.33095451653935015,0.1940008180681616,0.6624162690714002,0.13278609467670321,0.7153306328691542,0.36544920573942363,0.7229782552458346
0.6260510568972677,0.481298248982057,0.6484503233805299,0.387116190046072,0.843597085447982,0.3511042771860957,0.04461176390759647
0.2603864676784724,0.7619570661336184,0.18311442248523235,0.9225743690039963,0.12637792550958693,0.6675739691127092,0.40147875994443893
0.7353019930887967,0.5329027606640011,0.46314569492824376,0.9850714860949665,0.06444590585306287,0.011623912258073688,0.1979208446573466
0.030137040419504046,0.970061328727752,0.09021300403401256,0.6568238786421716,0.28563207876868546,0.8852561581879854,0.18147577717900276
0.5156284084077924,0.8508842494338751,0.976961771491915,0.9300269628874958,0.2664859627839178,0.42979224398732185,0.7176919830963016
0.6677037968765944,0.8798636747524142,0.9049167253542691,0.04814213281497359,0.9485758191440254,0.5746372656431049,0.05012893839739263
0.7844928437843919,0.24133418058045208,0.49160138331353664,0.555091044632718,0.5522112387698144,0.9106779205612838,0.2000657848548144
0.3223538806196302,0.8296119715087116,0.5172967256512493,0.7012837810907513,0.13765067467465997,0.5505975557025522,0.6748931929469109
0.7666730007622391,0.7988826313521713,0.6300684346351773,0.23366370354779065,0.514783889753744,0.6102190832607448,0.8106356444768608
0.9714490449987352,0.5657048132270575,0.9777418104931712,0.12867173086851835,0.05840468010865152,0.09737136075273156,0.010823599994182587
0.7146379305049777,0.016861612908542156,0.6377559942193329,0.6276732021942735,0.3818963053636253,0.8531794392038137,0.08157342951744795
0.24548285966739058,0.7842838836368173,0.4233465006109327,0.7692216192372143,0.481357071781531,0.32753683743067086,0.03147097327746451
0.32694500451907516,0.21690132864750922,0.878502732841298,0.06536609353497624,0.730525101069361,0.7788125814404339,0.5085409672465175
0.1673062345944345,0.032615060452371836,0.10250285640358925,0.6321898158639669,0.5439233132638037,0.30349560896866024,0.31175701413303614
0.2926619527861476,0.500731720821932,0.5703387660905719,0.93644924252294,0.26250878046266735,0.19409840391017497,0.2890213653445244
0.8126742704771459,0.8791645334567875,0.6188858568202704,0.31296514719724655,0.46547831944189966,0.13356513809412718,0.3530790701042861
0.7609593386296183,0.8348224165383726,0.17941862321458757,0.4012251503299922,0.5375702595338225,0.7190341334789991,0.6688829415943474
