V1,V2,V3,V4,V5
0.5187184566166252,0.05864202952943742,0.44947280571796,0.8470951695926487,0.8395271564368159
0.18802320933900774,0.5623652806971222,0.5626605006400496,0.3317245321813971,0.1687048978637904
0.7000063688028604,0.8858535697218031,0.5619907532818615,0.8099711164832115,0.6327942267525941
0.7430755686946213,0.6172022817190737,0.6826956472359598,0.47360752196982503,0.924209957709536
0.3329390431754291,0.5310877012088895,0.39946794183924794,0.7282937061972916,0.9878669395111501
0.7342980250250548,0.1017760680988431,0.929921314585954,0.6286196811124682,0.06096440623514354
0.4899029266089201,0.11743552098050714,0.8714470001868904,0.943618941353634,0.024771403055638075
0.21585999545641243,0.8219644753262401,0.8634591030422598,0.3240431419108063,0.3272523961495608
0.5420244766864926,0.5129749192856252,0.7803313520271331,0.03549694991670549,0.8198603873606771
0.8133385302498937,0.9303090625908226,0.40704690641723573,0.4060641913674772,0.48341396753676236
0.9360080340411514,0.599267145851627,0.2827481203712523,0.677695996593684,0.009775291429832578
0.21014985791407526,0.32022490235976875,0.9028490746859461,0.3937330504413694,0.04014396737329662
0.6555889018345624,0.03525721677578986,0.6152262857649475,0.7390093649737537,0.7750423026736826
0.09435380948707461,0.5866212546825409,0.7103306076023728,0.8446016593370587,0.0024122451432049274
0.5009071386884898,0.04981507617048919,0.4107687796931714,0.7012883774004877,0.20132835186086595
0.5957733634859324,0.5463540877681226,0.7992646284401417,0.42840140499174595,0.20077989646233618
0.9792041848413646,0.13428923836909235,0.35051459446549416,0.6882579524535686,0.31968190358020365
0.6272271813359112,0.27771366224624217,0.36867055715993047,0.47978871408849955,0.41717293742112815
0.39321953360922635,0.9329624911770225,0.4291041682008654,0.9769121503923088,0.11459090677089989
0.34697767649777234,0.23643177864141762,0.5319668580777943,0.6217497463803738,0.359412285964936
0.7879200698807836,0.42641432490199804,0.6778024022933096,0.46257835905998945,0.9435354580637068
0.5903108245693147,0.9516307883895934,0.19699449255131185,0.10897229984402657,0.3879790040664375
0.6438959941733629,0.2776448433287442,0.45522036170586944,0.15440893545746803,0.16598871792666614
0.5372529425658286,0.7065713964402676,0.32138061872683465,0.3877378443721682,0.9925173611845821
0.9060522511135787,0.6878421704750508,0.8636125691700727,0.05541828600689769,0.2627460847143084
0.9566194997169077,0.01211719773709774,0.28111482434906065,0.9092909856699407,0.8624865701422095
0.7902915088925511,0.638421209063381,0.27797042462043464,0.8098391818348318,0.2509608236141503
0.18635976244695485,0.8459478861186653,0.8576673318166286,0.8457903051748872,0.3621775235515088
0.6889242453034967,0.6748793690931052,0.567418112186715,0.3786576536949724,0.30070626363158226
0.20184071431867778,0.3633224612567574,0.06759052816778421,0.12615594500675797,0.8781941188499331
0.18343115109018981,0.24265647772699594,0.4098637541756034,0.1475016581825912,0.9927679139655083
0.11777887213975191,0.7821337739005685,0.03666698490269482,0.6485829683952034,0.307054623728618
0.1273176074028015,0.8241738835349679,0.7163453605026007,0.5135686295107007,0.9191027833148837
0.4023637480568141,0.09246807382442057,0.8713270723819733,0.7266774694435298,0.7818836332298815
0.8407697179354727,0.6186194187030196,0.6935737093444914,0.9802793581038713,0.6533404809888452
0.6558149608317763,0.4047805876471102,0.5539301438257098,0.12298413668759167,0.3732472893316299
0.8077211987692863,0.11914156656712294,0.5880084505770355,0.8927703364752233,0.4865036392584443
0.10794401564635336,0.4694452828262001,0.5956365680322051,0.03361086384393275,0.011673606932163239
0.37229708093218505,0.17091252701357007,0.471564594656229,0.23046039533801377,0.9883437065873295
0.5498888569418341,0.7715005946811289,0.8315673032775521,0.2768515378702432,0.2878891141153872
0.27815492055378854,0.43391022575087845,0.8891832404769957,0.20017686090432107,0.4075592814479023
0.4240197786130011,0.3102218743879348,0.41799683892168105,0.10010134940966964,0.9479888586793095
0.40777950966730714,0.4610540275461972,0.4942396190017462,0.9805226002354175,0.9306193846277893
0.43513078591786325,0.252413714537397,0.5921780522912741,0.22801619837991893,0.9571346824523062
0.9818384207319468,0.9176874761469662,0.19950883253477514,0.5327546687331051,0.5129723895806819
0.37070262688212097,0.9479664880782366,0.40077326400205493,0.5336883629206568,0.23151009576395154
0.45969375828281045,0.13741932134144008,0.6032825487200171,0.19533970206975937,0.5654297666624188
0.044688538648188114,0.06301244325004518,0.8285566437989473,0.76543502160348,0.5693301549181342
0.711619236972183,0.3272861475124955,0.6246497132815421,0.44069089903496206,0.5839340852107853
0.11108159855939448,0.8773886982817203,0.7506765408907086,0.23914323304779828,0.852705619065091
