V1,V2,V3,V4,V5
0.818267330294475,0.7602809225209057,0.32168928906321526,0.8566803021822125,0.5332510455045849
0.7155460650101304,0.4554225446190685,0.39454814745113254,0.10816601756960154,0.18263749917969108
0.5905180375557393,0.8742920367512852,0.8246128698810935,0.6151764609385282,0.7477618984412402
0.668859870871529,0.7826451724395156,0.08978211809881032,0.9428689109627157,0.7275864100083709
0.16403707512654364,0.26348482235334814,0.2367254493292421,0.114593674428761,0.0288387811742723
0.5149334035813808,0.09624806488864124,0.38983933604322374,0.4916979430709034,0.8105605375021696
0.2962731739971787,0.6959859381895512,0.15009380201809108,0.20664751529693604,0.6253410154022276
0.9024729370139539,0.134777961531654,0.01606812048703432,0.6446627441328019,0.12083456036634743
0.8583067308645695,0.11454976326785982,0.9644978577271104,0.431868948508054,0.8125833198428154
0.5314063497353345,0.9846064511220902,0.005365137243643403,0.3676758371293545,0.03687430638819933
0.719572642352432,0.0376226338557899,0.900511828251183,0.7726339551154524,0.8418793990276754
0.7245409220922738,0.9255298720672727,0.7062874303665012,0.1667989850975573,0.7555299124214798
0.620907086180523,0.23048483883030713,0.5776364644989371,0.880547282518819,0.7881009562406689
0.8818235043436289,0.5472511728294194,0.6439240968320519,0.06312812841497362,0.8249696076381952
0.5265363163780421,0.8682717168703675,0.5878062956035137,0.6855631498619914,0.6307885036803782
0.3780379320960492,0.7286681551486254,0.8727522301487625,0.2222136273048818,0.6674992593470961
0.9321358096785843,0.05345563008449972,0.6913020208012313,0.5667186623904854,0.8733045009430498
0.47949338238686323,0.8839290381874889,0.31953041860833764,0.09069878445006907,0.6561702454928309
0.3452881013508886,0.6752134107518941,0.7494708043523133,0.6449889768846333,0.41408827039413154
0.33755898708477616,0.65889857057482,0.27804666431620717,0.9622357895132154,0.45090703037567437
0.582621195120737,0.26301037264056504,0.24627973581664264,0.8045094946864992,0.9603637102991343
0.517235390143469,0.22123157721944153,0.22494167974218726,0.8336905075702816,0.26120725693181157
0.0604972739238292,0.049803654896095395,0.7175103733316064,0.9221409037709236,0.3593706109095365
0.10445912880823016,0.03631948377005756,0.9290235636290163,0.9227391784079373,0.8211619334761053
0.005465847672894597,0.5954469321295619,0.9962245177011937,0.5885043099988252,0.8330124344211072
0.5766338135581464,0.9077493115328252,0.14092635130509734,0.8563064308837056,0.5992301146034151
0.8533182379323989,0.8743271888233721,0.8215614543296397,0.29422935214824975,0.9937933261971921
0.11221064813435078,0.7475515767000616,0.07794520002789795,0.9343870826996863,0.12602082267403603
0.34512839862145483,0.11533412197604775,0.556518743513152,0.4028889292385429,0.3198068793863058
0.12396358628757298,0.8754734476096928,0.5093206798192114,0.5206211726181209,0.6162870118860155
0.764211576199159,0.11194041254930198,0.6694906083866954,0.8573325681500137,0.18877401016652584
0.5996447873767465,0.6237158149015158,0.20637791696935892,0.6989592663012445,0.7988026635721326
0.27086117304861546,0.9879696343559772,0.1342616882175207,0.3393939721863717,0.3015155685134232
0.44839997100643814,0.9408588237129152,0.7951494180597365,0.5018176860176027,0.7291511814109981
0.031485952669754624,0.8724244155455381,0.5820179516449571,0.6767359524965286,0.329687804216519
0.8621896721888334,0.7477454310283065,0.040640769992023706,0.22142508998513222,0.8038580932188779
0.7238166201859713,0.3048046750482172,0.4638876400422305,0.6079757541883737,0.2972521297633648
0.3560348842293024,0.865773273864761,0.6363853323273361,0.7555912041570991,0.9385137218050659
0.6443831189535558,0.9448840629775077,0.040662189945578575,0.19441228150390089,0.1741188659798354
0.5523220668546855,0.07899323594756424,0.0031057605519890785,0.5322284556459635,0.20903432997874916
0.9275501905940473,0.931049145758152,0.482547577470541,0.8073184927925467,0.6877901849802583
0.8335896097123623,0.4798968357499689,0.38142128055915236,0.4274164324160665,0.539004844147712
0.04775820975191891,0.5195680896285921,0.9337080121040344,0.2393669169396162,0.14578534965403378
0.40729590505361557,0.9845491799060255,0.919409942580387,0.9844420801382512,0.5249605178833008
0.31957398843951523,0.49116491829045117,0.03920373204164207,0.6175606162287295,0.5366421109065413
0.11863100808113813,0.29718497628346086,0.4543063906021416,0.7158545886632055,0.18445184733718634
0.12453135754913092,0.6114592226222157,0.3200816889293492,0.059743141988292336,0.10506517998874187
0.7698144409805536,0.029002078343182802,0.756364886648953,0.4997602878138423,0.6026717859786004
0.5016782721504569,0.22187643614597619,0.9263532205950469,0.70547543046996,0.2753707109950483
0.12036890722811222,0.1623747816774994,0.48689005989581347,0.22371897054836154,0.7032343395985663
0.8678841253276914,0.23238198622129858,0.6097483059857041,0.10725793498568237,0.5223813578486443
0.6970819612033665,0.3672820364590734,0.9704252153169364,0.17688647168688476,0.6059657309670001
0.09920310927554965,0.21984203811734915,0.5279409768991172,0.12572286440990865,0.421161241363734
0.7048121369443834,0.5951480325311422,0.41739660524763167,0.8230304236058146,0.3704412942752242
0.9294010500889271,0.5370693162549287,0.7476631049066782,0.024743285728618503,0.7577648421283811
0.9873054940253496,0.5671163271181285,0.9934385812375695,0.09260072931647301,0.7719082576222718
0.4285784095991403,0.6598878970835358,0.874235144816339,0.4585058654192835,0.3262957837432623
0.9321605961304158,0.13322992390021682,0.11973632965236902,0.17667152103967965,0.23148379498161376
0.31308272504247725,0.6771238120272756,0.33145723515190184,0.916844908380881,0.7265974022448063
0.730780330253765,0.5872965268790722,0.45529699861072004,0.5087890345603228,0.7674667527899146
0.31875318801030517,0.29496657010167837,0.17433077306486666,0.02807739586569369,0.018672913312911987
