V1,V2,V3,V4,V5,V6
0.5730311060324311,0.8595195494126529,0.7877012914977968,0.7201010948047042,0.0448877583257854,0.16134064574725926
0.0348538460675627,0.7117992539424449,0.8455203454941511,0.4536535497754812,0.6940057103056461,0.8403259054757655
0.9290509796701372,0.39964100113138556,0.49982274626381695,0.7986305148806423,0.7261495117563754,0.9660131086129695
0.9404280101880431,0.9822706102859229,0.939877062337473,0.35104413400404155,0.030594137497246265,0.9131449703127146
0.7598371615167707,0.28945533046498895,0.6913717177230865,0.8625434683635831,0.3243976882658899,0.6537033377680928
0.03930742805823684,0.35843456257134676,0.440690646879375,0.6772953986655921,0.4053830411285162,0.8758753871079534
0.5803484534844756,0.8784847501665354,0.8115944731980562,0.6879942447412759,0.9372090129181743,0.6648646660614759
0.1521061270032078,0.2611649655736983,0.9538591038435698,0.8765293546020985,0.07982770213857293,0.2571508935652673
0.2000270551070571,0.7845635619014502,0.13502833433449268,0.8878033792134374,0.3909508800134063,0.6606670573819429
0.4922336528543383,0.5049725892022252,0.09419523878023028,0.08071579225361347,0.6004562340676785,0.9446680236142129
0.16642108862288296,0.7411591704003513,0.6861014114692807,0.5263536151032895,0.373860368039459,0.6047482152935117
0.9212514134123921,0.6900452766567469,0.20120014157146215,0.36140173487365246,0.7944753475021571,0.8310898167546839
0.7845531366765499,0.5298793923575431,0.060193406185135245,0.05567975784651935,0.5356305255554616,0.21982974675484002
0.9020733956713229,0.6963917021639645,0.186347845941782,0.7829870735295117,0.1390308195259422,0.30000726343132555
0.24511902127414942,0.8548059440217912,0.4421470460947603,0.35524320183321834,0.9014737741090357,0.09281003545038402
0.8375591819640249,0.575075802160427,0.25577588845044374,0.14862862671725452,0.21429813164286315,0.6116417765151709
0.6357138983439654,0.039303404511883855,0.7900184446480125,0.4591798880137503,0.39848766732029617,0.5751360636204481
0.677515692776069,0.5334246244747192,0.7056822620797902,0.26347078871913254,0.40663228021003306,0.33865000074729323
0.7740574781782925,0.8659237439278513,0.859358714427799,0.9455661450047046,0.6421874256338924,0.1436394730117172
0.584184292703867,0.7503829156048596,0.5737079174723476,0.910198685945943,0.9282974635716528,0.9498974012676626
0.8682109077926725,0.9662649442907423,0.2412564365658909,0.3544472996145487,0.8137270733714104,0.08970429701730609
0.38715341757051647,0.7483964441344142,0.07183247106149793,0.8526195278391242,0.8861386966891587,0.17895119241438806
0.9323916302528232,0.16230082255788147,0.5320724232587963,0.5876324120908976,0.6396690281108022,0.08960140054114163
0.7051451494917274,0.0321553114335984,0.8810839604120702,0.31245973822660744,0.2123442911542952,0.15814058133400977
0.7113652008119971,0.013053831178694963,0.8764827989507467,0.40521105634979904,0.9578683266881853,0.24529483309015632
0.713233400369063,0.8149360702373087,0.9008861994370818,0.7322548786178231,0.8483367692679167,0.18705658218823373
0.533269029809162,0.6625019232742488,0.8711207073647529,0.9557434292510152,0.4881667145527899,0.2276349375024438
0.39062839886173606,0.5819694362580776,0.15509890276007354,0.8481066995300353,0.2811303425114602,0.23813174618408084
0.48936204938218,0.6052970988675952,0.725118710193783,0.7161326785571873,0.027621241053566337,0.5299614218529314
0.8429573534522206,0.8279780170414597,0.7558190894778818,0.6956927012652159,0.3722542927134782,0.2500166669487953
0.5644554786849767,0.9745216469746083,0.5590428533032537,0.48006077902391553,0.06828168104402721,0.1402893785852939
