V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.4731999586801976,0.5473755577113479,0.9658028860576451,0.3562094585504383,0.331710196333006,0.29492178559303284,0.0043305938597768545,0.05654785269871354,0.23182519571855664,0.8524172506295145
0.7546596191823483,0.18524282262660563,0.05204581865109503,0.7872860364150256,0.5919176859315485,0.13605304807424545,0.7879712784197181,0.2181822343263775,0.6492504181805998,0.3146958681754768
0.6130729434080422,0.9723865846171975,0.5367577746510506,0.4413862095680088,0.499974790494889,0.2644350961782038,0.548950080294162,0.31797139323316514,0.8267145834397525,0.6267347747925669
0.4904007164295763,0.7673924078699201,0.7794465010520071,0.6750297306571156,0.07123247976414859,0.005120722809806466,0.5423030136153102,0.4078751236665994,0.45219612191431224,0.2878121235407889
0.6537457995582372,0.7487891654018313,0.4669310359749943,0.11470176139846444,0.3986960493493825,0.6166992974467576,0.9877173099666834,0.38285221555270255,0.9386469242163002,0.48740358161740005
0.7250576771330088,0.3070404068566859,0.8328716275282204,0.5945796228479594,0.9605789745692164,0.19918334460817277,0.5239989415276796,0.1889243784826249,0.5730616073124111,0.09050342068076134
0.09481638623401523,0.8303406364284456,0.3193078343756497,0.5977791091427207,0.9969876904506236,0.6374639482237399,0.9702484654262662,0.47662474610842764,0.22409878158941865,0.400137493154034
0.40778763801790774,0.5498780782800168,0.8814549222588539,0.9218364723492414,0.8265812997706234,0.21289971377700567,0.42630131635814905,0.10844134911894798,0.705257740104571,0.561043937690556
0.7815833110362291,0.8121930658817291,0.09673786768689752,0.72856833669357,0.45302089862525463,0.06231816322542727,0.7295481921173632,0.9586420319974422,0.3548305619042367,0.2437826143577695
0.351174586918205,0.46531641739420593,0.5216098730452359,0.5410902905277908,0.6380924982950091,0.4591776835732162,0.6655390777159482,0.6072391190100461,0.7172161480411887,0.09176001697778702
0.3670810966286808,0.2188314471859485,0.9485815898515284,0.27709231339395046,0.13392577646300197,0.2524441562127322,0.469078719150275,0.17348837479948997,0.7872210999485105,0.3935544334817678
0.8535385895520449,0.9638088741339743,0.8422888305503875,0.16107710753567517,0.9144540738780051,0.028068831423297524,0.5789696369320154,0.6513105800841004,0.8928682345431298,0.664169674506411
0.9755236248020083,0.889559387229383,0.0188365934882313,0.4548832268919796,0.8931300004478544,0.5206947580445558,0.3055849384982139,0.907472446328029,0.6673849436920136,0.6784661491401494
0.8542793670203537,0.45860557234846056,0.7716929779853672,0.7146238936111331,0.3440786760766059,0.16972082806751132,0.2536091823130846,0.8367031926754862,0.2846064306795597,0.10482532996684313
0.16891572810709476,0.21719740168191493,0.8150597317144275,0.4299162731040269,0.36750291427597404,0.9576406385749578,0.08314771205186844,0.03434845223091543,0.991036880761385,0.600955662317574
0.17901048832572997,0.43813232332468033,0.8222030296456069,0.2271498607005924,0.02494174614548683,0.059066827641800046,0.7418157032225281,0.5140594197437167,0.5515687898732722,0.49984290241263807
0.977304010419175,0.7675614615436643,0.8692385356407613,0.8551352564245462,0.12952371453866363,0.10411250730976462,0.3335226697381586,0.3331207069568336,0.6415556892752647,0.4630748834460974
0.11154163908213377,0.5881823510862887,0.8137944983318448,0.6102174827829003,0.005351026775315404,0.5711775138042867,0.4231367402244359,0.32157357269898057,0.679396876366809,0.9838758381083608
0.2635759129188955,0.13691120245493948,0.5837059551849961,0.12435475853271782,0.5693630997557193,0.6477762458380312,0.33554830658249557,0.596470397664234,0.674148490652442,0.5770917874760926
0.9562150216661394,0.6761363425757736,0.41295140562579036,0.2095008478499949,0.8226243688259274,0.11345887300558388,0.19212682894431055,0.522689419798553,0.3695774918887764,0.6679895569104701
0.5550738724414259,0.09433720982633531,0.7042405207175761,0.4529300108551979,0.2602213423233479,0.045544338412582874,0.6910524871200323,0.5750528271310031,0.42861251113936305,0.7384828187059611
0.23063373565673828,0.5237685323227197,0.5342421482782811,0.22818007529713213,0.6177473464049399,0.23461381252855062,0.09092795988544822,0.00797134218737483,0.5212688504252583,0.4242720026522875
0.8474780374672264,0.8480537300929427,0.6705872651655227,0.23073745146393776,0.005296953255310655,0.8600680963136256,0.790512828854844,0.9324805215001106,0.5531883910298347,0.9816805580630898
0.09115467639639974,0.6991346220020205,0.060206464026123285,0.08144740224815905,0.6831714888103306,0.7729458713438362,0.31912530306726694,0.4338308311998844,0.5527990935370326,0.3166535971686244
0.745138251921162,0.5828680612612516,0.1301529451739043,0.9449575827457011,0.43641319032758474,0.15539613249711692,0.3328267903998494,0.385086934780702,0.8343470441177487,0.41411551903001964
0.7945462823845446,0.37191210058517754,0.20798115129582584,0.5698682432994246,0.08981417748145759,0.5801382779609412,0.28821681602858007,0.4433838271070272,0.08229121472686529,0.8156310024205595
0.09802749590016901,0.21971996314823627,0.3691104168538004,0.7674565184861422,0.5373849119059741,0.4835501865018159,0.6449880765285343,0.4424443303141743,0.5410371639300138,0.0483398346696049
0.16183101991191506,0.5210013834293932,0.2976032495498657,0.7402436363045126,0.893310904270038,0.6239819400943816,0.8660265419166535,0.677573902765289,0.10412550228647888,0.37622837675735354
0.65582410315983,0.5550360295455903,0.5959940284956247,0.9818956907838583,0.32414012867957354,0.33582948986440897,0.5601296953391284,0.09372955071739852,0.6143168413545936,0.5921181398443878
0.11368658486753702,0.13362809550017118,0.7553228735923767,0.8120721385348588,0.5809112566057593,0.014263694640249014,0.8628972249571234,0.14859810820780694,0.9215101676527411,0.7871144744567573
