V1,V2,V3,V4,V5,V6
0.4177465501707047,0.5241971327923238,0.6090971080120653,0.2587982800323516,0.9058744786307216,0.13120836205780506
0.03558547142893076,0.22953934222459793,0.43915533483959734,0.5360653328243643,0.3775429881643504,0.4059205271769315
0.5887140717823058,0.39133818028494716,0.6076354379765689,0.49768372997641563,0.8228445674758404,0.1696747331880033
0.8781973945442587,0.2132807329762727,0.5835279764141887,0.051918729208409786,0.020709103904664516,0.3509660749696195
0.04705743188969791,0.10521264863200486,0.2293730485253036,0.9369382325094193,0.564229839714244,0.8540681668091565
0.8303882195614278,0.5228400088381022,0.9241242618300021,0.12527886754833162,0.009343153098598123,0.5201013498008251
0.08917671837843955,0.282497463747859,0.34672914003022015,0.6428775424137712,0.7261202891822904,0.3760172538459301
0.783596855122596,0.11601713858544827,0.5658962992019951,0.47271017846651375,0.30854002106934786,0.6698928847908974
0.9031633995473385,0.7739201700314879,0.12270167819224298,0.5740051821339875,0.870174455922097,0.09187438269145787
0.8226304403506219,0.9539285989012569,0.15374369197525084,0.10163795831613243,0.38426658790558577,0.23252832796424627
0.1561012165620923,0.6856035634409636,0.6620271760039032,0.38431057590059936,0.011846284847706556,0.8304199913982302
0.17171640414744616,0.7830136148259044,0.9925193358212709,0.9612213869113475,0.2344892907422036,0.30350909382104874
0.518982051173225,0.09141189721412957,0.3822480954695493,0.7729134662076831,0.33989617694169283,0.08415395161136985
0.4965722418855876,0.31680067628622055,0.28147430159151554,0.8686537013854831,0.09274332062341273,0.26397812785580754
0.5894854729995131,0.948575459420681,0.5887623124290258,0.3679155714344233,0.7127760618459433,0.22560425265692174
0.5598013002891093,0.48617206304334104,0.7995251931715757,0.30605178349651396,0.2931161099113524,0.4380627863574773
0.37651720363646746,0.6885884369257838,0.8390901067759842,0.762218790827319,0.967358616180718,0.34451786591671407
0.7155689471401274,0.23880818439647555,0.38999306154437363,0.03679037280380726,0.8976583504118025,0.39603201067075133
0.536044544307515,0.39607638912275434,0.24265515594743192,0.32997137610800564,0.7199173178523779,0.37313855485990644
0.34579054778441787,0.5184928600210696,0.15835004323162138,0.8932369202375412,0.8542968952096999,0.15001122700050473
0.28827433637343347,0.16320948163047433,0.17897176509723067,0.18857295555062592,0.5265824857633561,0.20939374319277704
0.8426666578743607,0.3594978244509548,0.10620949743315578,0.6535872181411833,0.3511203215457499,0.6645251412410289
0.9004686512053013,0.2728913822211325,0.15657875104807317,0.2954907473176718,0.5170293056871742,0.6495674182660878
0.627008153591305,0.01599416323006153,0.8417506774421781,0.25278610410168767,0.9966506413184106,0.4528922534082085
0.25675656902603805,0.3460696148686111,0.13646897417493165,0.6054688279982656,0.2998112749774009,0.3497209830675274
0.0768542792648077,0.3377667269669473,0.7951354393735528,0.8284105143975466,0.40093978284858167,0.00955381989479065
0.6415892441291362,0.6303411480039358,0.13503110106103122,0.5934110146481544,0.07415889576077461,0.8597231276798993
0.9920580799225718,0.6689530638977885,0.7897472914773971,0.5067642366047949,0.3774916175752878,0.9363240688107908
0.8496629684232175,0.9623043113388121,0.3866434106603265,0.6806833087466657,0.8713221033103764,0.09127253759652376
0.9180712213274091,0.18919527530670166,0.2008404943626374,0.5686011773068458,0.6064816922880709,0.6955641680397093
0.4255250843707472,0.6820984086953104,0.37509807432070374,0.8971420552115887,0.4002525124233216,0.12144896248355508
0.48854718427173793,0.1953026067931205,0.39945281366817653,0.4779002459254116,0.8736423447262496,0.8876684121787548
0.9665376257617027,0.8497774330899119,0.9233440011739731,0.9604204851202667,0.47899155016057193,0.4782697719056159
0.10760109312832355,0.6097769448533654,0.9986050936859101,0.7382646640762687,0.02877923334017396,0.7954769534990191
0.027933355886489153,0.5954478983767331,0.8078189005609602,0.9591149115003645,0.1344274573493749,0.963039819849655
0.7433572348672897,0.4657925383653492,0.45555087202228606,0.11790385493077338,0.02715293108485639,0.46026659361086786
0.07249578088521957,0.7327284435741603,0.9966199803166091,0.2979184102732688,0.9187838428188115,0.6484174998477101
0.8089609621092677,0.7884424419607967,0.5232726139947772,0.3819661249872297,0.7431989898905158,0.454076778376475
0.9687142008915544,0.4730392717756331,0.6368980172555894,0.237421749625355,0.7457738113589585,0.7562586672138423
0.48060677596367896,0.01997385802678764,0.07993622543290257,0.8219689885154366,0.013580823317170143,0.20516992546617985
0.5895279801916331,0.6918044758494943,0.3143949946388602,0.3676008991897106,0.9097131507005543,0.19115181756205857
0.32683768682181835,0.24909031204879284,0.5129887340590358,0.8935176217928529,0.7134138701949269,0.403483469504863
0.9665917542297393,0.6970800149720162,0.021441103890538216,0.4138341632205993,0.3836140469647944,0.38078765920363367
0.7367620700970292,0.7702979249879718,0.06812255340628326,0.2739792314823717,0.21982875023968518,6.866492331027985e-4
0.9159729613456875,0.8928690382745117,0.21678802696987987,0.8363420397508889,0.3832460790872574,0.37007296131923795
0.08226212509907782,0.8670256976038218,0.601417627884075,0.6199025639798492,0.9098110687918961,0.25870966142974794
0.5514040859416127,0.9639262666460127,0.044861911330372095,0.475569617934525,0.40427408227697015,0.42823830037377775
0.8407229632139206,0.3207566849887371,0.23940673703327775,0.07097027753479779,0.7541978675872087,0.4123938474804163
0.7651477353647351,0.9818013147450984,0.026392896426841617,0.059762825490906835,0.7235202125739306,0.2537076494190842
0.1815891140140593,0.4178674698341638,0.6343365430366248,0.04094149824231863,0.7649572698865086,0.8572931685484946
0.5708762563299388,0.17663126112893224,0.9388304771855474,0.028757598483935,0.22649296931922436,0.46263276576064527
0.8455602347385138,0.12853656196966767,0.9249330824241042,0.8505264227278531,0.011572929564863443,0.9509848596062511
0.9266780600883067,0.4159293312113732,0.27250467031262815,0.04146478837355971,0.32288905465975404,0.9294769440311939
0.6973602550569922,0.32152747688815,0.5848113722167909,0.9652618726249784,0.7607000328134745,0.9516366322059184
0.87453388050198555,0.5096638782415539,0.9965251670219004,0.4900796471629292,0.808656393783167,0.14790480467490852
0.6316062933765352,0.5262316616717726,0.30803458066657186,0.6026228822302073,0.7469459548592567,0.2690703959669918
0.8983983795624226,0.13778436044231057,0.18836645898409188,0.03899512207135558,0.6760076817590743,0.19009510055184364
