V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.1231306716799736,0.29464109195396304,0.29845427605323493,0.29272720287553966,0.7049025541637093,0.6205368537921458,0.1075586408842355,0.04003377025946975,0.18858383875340223,0.024071167455986142
0.9537935531698167,0.48323835409246385,0.3741392472293228,0.5138333090581,0.8162208057474345,0.9392866331618279,0.8706363313831389,0.6690157176926732,0.05257753445766866,0.3004333341959864
0.6351052629761398,0.16519756615161896,0.5424958574585617,0.34564525820314884,0.5939466496929526,0.8869254479650408,0.4545877149794251,0.6695599146187305,0.6223242548294365,0.6943266012240201
0.4748959743883461,0.42833338072523475,0.16640105564147234,0.7063037357293069,0.6297269829083234,0.36692268564365804,0.7283590242732316,0.6169039895758033,0.6897655054926872,0.9307672772556543
0.933934916742146,0.20798605331219733,0.23047701036557555,0.6965985563583672,0.16180014819838107,0.35495682805776596,0.46534786536358297,0.5512911272235215,0.10265744663774967,0.053213642444461584
0.5168794533237815,0.42611487745307386,0.11294813500717282,0.7940516457892954,0.7035023607313633,0.015319001395255327,0.3152908035553992,0.5139739718288183,0.8208649184089154,0.7594069906044751
0.9940620779525489,0.8100258442573249,0.1521458576899022,0.003143389942124486,0.9292311707977206,0.8984597672242671,0.9219879482407123,0.7046713512390852,0.7830610629171133,0.5398117231670767
0.08213338837958872,0.6369407025631517,0.8173774017486721,0.621716731460765,0.8755774118471891,0.2042909653391689,0.29035771335475147,0.9811926567927003,0.20258367131464183,0.4852658959571272
0.8285970366559923,0.5264059246983379,0.6340426856186241,0.6164183835498989,0.566063157748431,0.8784817543346435,0.87352300202474,0.42799626057967544,0.22314152563922107,0.2589497317094356
0.4374017862137407,0.716013350058347,0.5658669176045805,0.24430999904870987,0.9193994817323983,0.4444896434433758,0.8180975180584937,0.9788503656163812,0.3843391954433173,0.6716370456852019
0.289377479813993,0.9999094347003847,0.3549449723213911,0.23547062068246305,0.1711155145894736,0.6317956591956317,0.9477406947407871,0.7588807372376323,0.5099092258606106,0.9011024862993509
0.794999668141827,0.139120414853096,0.6721668269019574,0.281886383658275,0.13073923788033426,0.019215588457882404,0.2253162043634802,0.4169840756803751,0.268645973643288,0.5625582365319133
0.35519081889651716,0.9676695035304874,0.6338173993863165,0.5875701475888491,0.621840360108763,0.48694203863851726,0.45322407013736665,0.11981619312427938,0.12362684682011604,0.5275805287528783
0.5977065619081259,0.2138458346016705,0.06224925024434924,0.5033940973225981,0.006521712057292461,0.9619482287671417,0.5369918076321483,0.529534843750298,0.7560785685200244,0.28254736959934235
0.370628722012043,0.40705913305282593,0.486490378389135,0.1292946187313646,0.6138749523088336,0.19772259099408984,0.10345731023699045,0.7134814232122153,0.3738588960841298,0.0667533774394542
0.2435577956493944,0.8044293685816228,0.2543487921357155,0.6912705402355641,0.947782326489687,0.3742445344105363,0.4942694262135774,0.6593122859485447,0.7354951340239495,0.3226794213987887
0.7263537340331823,0.48476305953226984,0.36040551494807005,0.1711585782468319,0.2841607667505741,0.16830887040123343,0.30568423424847424,0.21120240702293813,0.12425495497882366,0.04274247772991657
0.7871336340904236,0.7798787399660796,0.34089361876249313,0.2820621654391289,0.7676333382260054,0.9208787723910064,0.5621600875165313,0.4906414276920259,0.5924656232818961,0.2195677247364074
0.1029477478004992,0.2409612073097378,0.5073749490547925,0.9127770129125565,0.17675276892259717,0.04465229157358408,0.6772202982101589,0.660889805527404,0.36228620004840195,0.009019596735015512
0.86977220303379,0.3531116833910346,0.34967674990184605,0.9548921261448413,0.5606977615971118,0.18927043629810214,0.3041030475869775,0.7190777829382569,0.7808072867337614,0.5248764532152563
0.48296098061837256,0.01567621878348291,0.3399747184012085,0.8255507678259164,0.0903773542959243,0.9525719610974193,0.3123675989918411,0.8508019065484405,0.45175197976641357,0.19390584994107485
0.9217633451335132,0.7262933731544763,0.5467387912794948,0.00660079182125628,0.7662690023425967,0.46874260948970914,0.478993256110698,0.6094770606141537,0.12332252832129598,0.9373097855132073
0.41846426809206605,0.4881607044953853,0.7260328594129533,0.4087107074446976,0.56866240571253,0.2633518672082573,0.9892263023648411,0.39995888993144035,0.7324417266063392,0.09689897182397544
0.006056701298803091,0.07229708624072373,0.45395491924136877,0.5049057698342949,0.4141496156807989,0.7016819934360683,0.09118439396843314,0.13039296492934227,0.22035451605916023,0.015249042073264718
0.44509340333752334,0.22711316938512027,0.1172545445151627,0.948893082793802,0.9638513515237719,0.4866117238998413,0.8330992539413273,0.5076774810440838,0.6640664066653699,0.6431952242273837
0.610572594916448,0.8240900351665914,0.07370743225328624,0.3417019408661872,0.5923683268483728,0.5992808614391834,0.6835073137190193,0.3267912014853209,0.934550819452852,0.7755342775490135
0.7033651547972113,0.6800485183484852,0.5170463477261364,0.5260720511432737,0.6209460166282952,0.29540824610739946,0.8532174022402614,0.3258391451090574,0.17861341848038137,0.9573582136072218
0.08123153634369373,0.14114692783914506,0.49031617562286556,0.599449657369405,0.9155825823545456,0.038683291990309954,0.4283417456317693,0.45809562713839114,0.2496760874055326,0.4578112382441759
0.8838847738225013,0.9896149886772037,0.31842672755010426,0.9389793172013015,0.5534523497335613,0.3843650654889643,0.024496027966961265,0.7667631842195988,0.8859162332955748,0.18199248355813324
0.12936625024303794,0.8205485204234719,0.238625317113474,0.5118156974203885,0.09229662292636931,0.5423447743523866,0.0944106241222471,0.8203012025915086,0.7611802078317851,0.7464667519088835
0.4269733054097742,0.6931260982528329,0.3504632085096091,0.8385222987271845,0.7568885730579495,0.055031485855579376,0.6626060986891389,0.4210447706282139,0.54319061874412,0.9987254794687033
